	image	clusterid	Morph	BinaryType	KmeansX	KmeansY
174	KIC08912308_morp-1.0.png	3	-1.0	Detached	-27.39108371953981	-12.04531914481569
175	KIC10735331_morp0.0.png	0	0.0	Detached	107.92236265225941	23.091162829283103
176	KIC08479107_morp0.53.png	1	0.53	SemiDetached	-21.292219989816935	81.1519987999536
177	KIC03241344_morp0.24.png	0	0.24	Detached	75.10066566394228	-3.6975187873192596
178	KIC10255110_morp0.88.png	3	0.88	Ellipsoidal	-77.10620575812493	-36.0067096047511
179	KIC10198097_morp0.82.png	3	0.82	Ellipsoidal	-21.46541987805563	-7.841940040640696
180	KIC08364969_morp0.03.png	0	0.03	Detached	87.4192553441943	-56.17477704873171
181	KIC11341950_morp0.74.png	3	0.74	OverContact	-104.12444326540634	-7.103120548247279
182	KIC04737302_morp0.26.png	0	0.26	Detached	59.24688395668651	-2.682917347256871
183	KIC05080652_morp0.31.png	2	0.31	Detached	35.2309045070612	-8.74463152537003
184	KIC04248941_morp-1.0.png	3	-1.0	Detached	-34.98969186214959	-5.342841287214991
185	KIC06292398_morp-1.0.png	3	-1.0	Detached	-21.479471778254485	-16.58507466327682
186	KIC11455795_morp0.47.png	1	0.47	SemiDetached	-1.0619186208681501	90.57731990233599
187	KIC03757588_morp0.12.png	0	0.12	Detached	83.23576073280958	19.12734948748785
188	KIC08523194_morp0.94.png	3	0.94	Ellipsoidal	-72.8198480464739	-25.20330696527067
189	KIC11559864_morp0.94.png	3	0.94	Ellipsoidal	-71.4462268398839	-34.9340491104193
190	KIC05199426_morp0.0.png	0	0.0	Detached	68.63147749167426	-60.254312788409536
191	KIC07128918_morp0.16.png	0	0.16	Detached	50.18663558852157	-51.1732402080153
192	KIC07375612_morp0.97.png	3	0.97	Ellipsoidal	-68.67953702370852	-31.586590273799143
193	KIC09948201_morp0.89.png	3	0.89	Ellipsoidal	-80.97080636216063	-27.22938921466907
194	KIC09850387_morp0.47.png	1	0.47	SemiDetached	17.49756296242445	61.0203188191561
195	KIC04937143_morp0.16.png	0	0.16	Detached	65.98484266396521	0.49940180299638026
196	KIC04670267_morp0.6.png	1	0.6	SemiDetached	-31.175174505512903	52.98142902995777
197	KIC07838906_morp0.19.png	0	0.19	Detached	86.49205427859366	9.280542019142137
198	KIC09480516_morp0.92.png	3	0.92	Ellipsoidal	-50.4174765083828	-3.782943726336613
199	KIC06865626_morp0.66.png	1	0.66	SemiDetached	-69.96189753087367	59.13614317555724
200	KIC09592145_morp0.65.png	1	0.65	SemiDetached	-76.29467763038834	49.39066364172402
201	KIC11673686_morp0.39.png	2	0.39	Detached	87.89769347696219	46.60521058898549
202	KIC05955731_morp0.99.png	3	0.99	Ellipsoidal	-67.97220068999184	-30.71378916471072
203	KIC05211470_morp0.28.png	0	0.28	Detached	88.41159532500707	5.983041663360532
204	KIC03347485_morp0.28.png	2	0.28	Detached	32.13165355461545	25.81615465086604
205	KIC04912991_morp0.09.png	0	0.09	Detached	45.05925677846925	-62.5199846282903
206	KIC09284741_morp0.09.png	0	0.09	Detached	50.1802908505888	-53.346952257142405
207	KIC03547111_morp0.96.png	3	0.96	Ellipsoidal	-71.70677939637754	-33.49983110221423
208	KIC08445775_morp0.04.png	0	0.04	Detached	32.98799311778585	-44.3686050309941
209	KIC06301030_morp0.14.png	0	0.14	Detached	70.19969857641289	-44.20778367971258
210	KIC06128248_morp0.76.png	3	0.76	OverContact	-97.88677037683432	-11.897461555512944
211	KIC08982514_morp0.84.png	3	0.84	Ellipsoidal	-85.22591367480354	-38.51015784093115
212	KIC07886329_morp0.53.png	1	0.53	SemiDetached	0.35996956241961464	73.52907851317072
213	KIC09528430_morp0.06.png	0	0.06	Detached	92.01616830491292	-45.8546422890021
214	KIC04660997_morp0.62.png	1	0.62	SemiDetached	-55.01781781817147	77.99213429806562
215	KIC08587078_morp0.88.png	3	0.88	Ellipsoidal	-79.96271928853564	-19.33224446494152
216	KIC09786821_morp0.36.png	2	0.36	Detached	-7.423307763504571	-20.692526397161174
217	KIC02305543_morp0.5.png	2	0.5	SemiDetached	11.522729746124273	51.87000689198657
218	KIC07943535_morp0.15.png	0	0.15	Detached	62.50934051620403	-40.11952337970873
219	KIC09832227_morp0.95.png	3	0.95	Ellipsoidal	-68.75997648346126	-35.39478783429978
220	KIC07541502_morp0.03.png	0	0.03	Detached	61.35813899232256	-57.04597032830647
221	KIC04149684_morp0.25.png	2	0.25	Detached	65.60765331397421	11.505218599314304
222	KIC03743834_morp0.76.png	3	0.76	OverContact	-98.61894439881644	-5.793543322079095
223	KIC10275074_morp0.33.png	2	0.33	Detached	38.386003087092256	-3.8117661067576574
224	KIC04380283_morp0.49.png	2	0.49	SemiDetached	19.853909185623944	37.41690992047904
225	KIC09004380_morp0.97.png	3	0.97	Ellipsoidal	-75.18186786906826	-28.763565225245017
226	KIC11304987_morp0.35.png	2	0.35	Detached	56.659087096287685	20.46024642860149
227	KIC06468938_morp0.16.png	0	0.16	Detached	94.38703466921721	3.8435658047583043
228	KIC05630212_morp0.36.png	2	0.36	Detached	-6.189924699597708	-20.991007331936828
229	KIC06187341_morp0.42.png	2	0.42	SemiDetached	17.951357105601467	17.360635892204282
230	KIC10753734_morp0.07.png	0	0.07	Detached	59.81630988804595	-34.5254183823935
231	KIC04066203_morp0.93.png	3	0.93	Ellipsoidal	-83.84772166875734	-33.118597109936175
232	KIC09839081_morp0.2.png	2	0.2	Detached	66.63329742440591	22.994967990928544
233	KIC08545456_morp0.77.png	3	0.77	OverContact	-103.99819929793789	-25.49220607677517
234	KIC09164694_morp0.75.png	3	0.75	OverContact	-93.20197422395798	14.55850036793212
235	KIC11769146_morp0.01.png	0	0.01	Detached	37.76209338748768	-31.707335353575804
236	KIC07591456_morp-1.0.png	3	-1.0	Detached	-37.17663631537179	-11.096037311313498
237	KIC03113266_morp0.39.png	2	0.39	Detached	19.5088751333828	51.54466645343385
238	KIC09639265_morp0.63.png	1	0.63	SemiDetached	-56.54076182531344	36.51198506419608
239	KIC03766353_morp-1.0.png	1	-1.0	Detached	-32.0091706780174	47.15166396659938
240	KIC04758092_morp0.9.png	3	0.9	Ellipsoidal	-77.00233774190446	-34.957339370290576
241	KIC10268809_morp0.05.png	0	0.05	Detached	79.14931143866144	-44.57068095119872
242	KIC08972908_morp0.99.png	3	0.99	Ellipsoidal	-27.11022295961271	-5.5003269574217635
243	KIC10030778_morp0.07.png	0	0.07	Detached	99.25305899568512	3.377591368387223
244	KIC03342425_morp0.94.png	3	0.94	Ellipsoidal	-92.37193174723268	-29.63361026743637
245	KIC09474485_morp0.53.png	2	0.53	SemiDetached	18.040242298671977	46.7949532904917
246	KIC02973509_morp0.24.png	0	0.24	Detached	55.30582456207313	-22.36792562333869
247	KIC08029708_morp0.75.png	3	0.75	OverContact	-104.1812907193502	-12.61009219180379
248	KIC09838060_morp0.03.png	0	0.03	Detached	82.17178414509752	-48.05611706735387
249	KIC10904857_morp0.2.png	0	0.2	Detached	117.40339318818984	31.30689847923585
250	KIC12066630_morp0.98.png	3	0.98	Ellipsoidal	-69.61707945445772	-36.645318038443634
251	KIC04367544_morp0.52.png	1	0.52	SemiDetached	19.354412758562415	90.45885223500686
252	KIC09239684_morp0.99.png	3	0.99	Ellipsoidal	-78.2737247687295	-38.98540203476335
253	KIC04358206_morp0.57.png	1	0.57	SemiDetached	-34.899034928621276	85.97878239491519
254	KIC10154189_morp0.87.png	3	0.87	Ellipsoidal	-80.74576537635895	-38.5664809097254
255	KIC09602595_morp0.55.png	1	0.55	SemiDetached	9.404873665256336	107.87340359715307
256	KIC06791604_morp0.7.png	3	0.7	SemiDetached	-82.33969204789912	35.80490254906656
257	KIC05024292_morp0.37.png	2	0.37	Detached	28.06798637234047	10.12765299920251
258	KIC06061139_morp0.76.png	3	0.76	OverContact	-103.76560737885895	-15.150361772989465
259	KIC10556578_morp0.47.png	1	0.47	SemiDetached	-16.366331384972863	63.8608520552865
260	KIC11447953_morp0.94.png	3	0.94	Ellipsoidal	-77.71422693310257	-35.742560595734474
261	KIC10794878_morp0.86.png	3	0.86	Ellipsoidal	-86.85006065629294	-17.746487697408767
262	KIC12023089_morp0.52.png	1	0.52	SemiDetached	16.810999884420124	64.9517975808943
263	KIC09957668_morp0.04.png	0	0.04	Detached	54.51757056694659	-61.36470823142853
264	KIC05820209_morp0.81.png	3	0.81	Ellipsoidal	-91.70217367181074	-17.37740715525796
265	KIC03969362_morp0.8.png	3	0.8	OverContact	-85.8507389671751	-8.741370827323506
266	KIC07866921_morp0.05.png	0	0.05	Detached	68.85122282155851	-47.62464039977047
267	KIC05006817_morp-1.0.png	2	-1.0	Detached	22.568405155115	5.89854229309374
268	KIC05377349_morp0.62.png	1	0.62	SemiDetached	-39.215448259189564	60.208120456970896
269	KIC09159301_morp0.55.png	1	0.55	SemiDetached	1.8427371808663122	106.61680540477298
270	KIC04563150_morp0.8.png	3	0.8	OverContact	-89.84134042837272	-30.60453233352198
271	KIC11198068_morp0.71.png	3	0.71	OverContact	-98.64795260051257	13.745529271808554
272	KIC05259926_morp0.91.png	3	0.91	Ellipsoidal	-78.81580265578559	-29.140376805701575
273	KIC08183389_morp0.02.png	0	0.02	Detached	55.17374178111835	-53.905989844676014
274	KIC02697935_morp-1.0.png	1	-1.0	Detached	-11.244989293275072	50.98212052499436
275	KIC07697065_morp0.7.png	3	0.7	SemiDetached	-91.92337973554255	22.766081375548474
276	KIC10068030_morp0.25.png	0	0.25	Detached	90.72131470788267	24.703851090887536
277	KIC08977179_morp0.97.png	3	0.97	Ellipsoidal	-35.574853112333216	-21.080006342723433
278	KIC09210828_morp0.44.png	1	0.44	SemiDetached	24.0604674665244	70.86004532746577
279	KIC07839027_morp0.88.png	3	0.88	Ellipsoidal	-76.75836075103328	-25.18312391588023
280	KIC07203179_morp0.56.png	1	0.56	SemiDetached	-17.289450788957225	105.33145665538538
281	KIC06137885_morp-1.0.png	3	-1.0	Detached	-25.924186969767803	-20.631349702447835
282	KIC11853130_morp0.0.png	2	0.0	Detached	61.85345980334257	0.19299903976721533
283	KIC11197126_morp0.25.png	2	0.25	Detached	33.2671178462129	14.368133500887227
284	KIC07021177_morp0.06.png	0	0.06	Detached	91.08776827783717	-37.71746729246071
285	KIC09661869_morp0.04.png	0	0.04	Detached	91.59214020897527	-54.626214845452544
286	KIC07686918_morp0.99.png	3	0.99	Ellipsoidal	-70.52539383526984	-38.19826479503649
287	KIC08167978_morp0.06.png	0	0.06	Detached	110.42104112743334	23.45226945491722
288	KIC04138301_morp0.9.png	3	0.9	Ellipsoidal	-83.23996959796072	-7.966304748114667
289	KIC09453192_morp0.83.png	3	0.83	Ellipsoidal	-92.55257131675485	-28.29527342568199
290	KIC11084782_morp0.93.png	3	0.93	Ellipsoidal	-84.29267492270192	-35.32137869849628
291	KIC05283266_morp0.8.png	3	0.8	OverContact	-92.29431196425482	-17.853687483731097
292	KIC01433410_morp0.74.png	3	0.74	OverContact	-101.01723620749128	-25.426504914869
293	KIC05005570_morp0.86.png	3	0.86	Ellipsoidal	-71.99491321914601	-6.925934502488362
294	KIC09481674_morp0.78.png	3	0.78	OverContact	-95.69970888331879	-14.434604211992525
295	KIC02570289_morp0.9.png	3	0.9	Ellipsoidal	-94.40457974608948	-28.312481050365705
296	KIC11494583_morp0.94.png	3	0.94	Ellipsoidal	-69.2942934031911	-22.598678839271535
297	KIC08019043_morp0.34.png	2	0.34	Detached	35.513881756160806	72.73885444206971
298	KIC05201619_morp0.74.png	3	0.74	OverContact	-99.13060308190167	-1.6028338000545954
299	KIC09278553_morp0.07.png	0	0.07	Detached	89.9819210612026	-61.82701888182178
300	KIC06603756_morp0.38.png	2	0.38	Detached	30.293267327816093	30.149501966880504
301	KIC06805779_morp0.95.png	3	0.95	Ellipsoidal	-80.25044687728716	-34.79525390376016
302	KIC06866228_morp0.12.png	0	0.12	Detached	114.23355867042649	-11.716024380736854
303	KIC07885570_morp0.58.png	1	0.58	SemiDetached	-27.384335473609877	99.53380708284428
304	KIC10799735_morp0.02.png	0	0.02	Detached	94.0598790628916	-34.81786878669152
305	KIC05643492_morp0.03.png	0	0.03	Detached	86.81885645587693	11.27394745985794
306	KIC05347537_morp0.0.png	0	0.0	Detached	78.25804100604977	-11.175911638841457
307	KIC10419211_morp0.08.png	0	0.08	Detached	99.5979113841879	-40.669021925706986
308	KIC06267702_morp0.9.png	3	0.9	Ellipsoidal	-79.34925779377477	-30.113871688125585
309	KIC02717141_morp0.78.png	3	0.78	OverContact	-97.25498408947362	-36.36201494072695
310	KIC08296467_morp0.16.png	0	0.16	Detached	52.50571361032233	-49.85943138424037
311	KIC06153672_morp0.11.png	0	0.11	Detached	104.31643820903093	2.993087554013867
312	KIC08574270_morp0.06.png	0	0.06	Detached	88.08177255779685	-39.97390520928797
313	KIC07039026_morp-1.0.png	3	-1.0	Detached	-33.230869361103665	-11.455766874335692
314	KIC04357272_morp0.64.png	1	0.64	SemiDetached	-39.27665701913518	33.96399043452902
315	KIC09655187_morp0.81.png	3	0.81	Ellipsoidal	-101.57843398336959	-16.645605109045373
316	KIC11564013_morp0.45.png	2	0.45	SemiDetached	35.09774340188154	47.584285712071996
317	KIC11966557_morp0.06.png	0	0.06	Detached	40.133396272042155	-24.51858287051925
318	KIC05353653_morp0.91.png	3	0.91	Ellipsoidal	-67.24690141598855	-14.80348109705041
319	KIC03439180_morp0.76.png	3	0.76	OverContact	-104.49665806037501	-23.604904419054225
320	KIC07769072_morp0.52.png	1	0.52	SemiDetached	20.97028538712135	65.51537312498705
321	KIC07691527_morp0.18.png	0	0.18	Detached	55.33026910387434	-37.59688480393667
322	KIC05801571_morp0.35.png	2	0.35	Detached	30.666325994740497	18.625604258222484
323	KIC08841616_morp0.59.png	1	0.59	SemiDetached	-15.296263496976767	96.24282551465414
324	KIC10592163_morp0.11.png	0	0.11	Detached	74.45313418929544	-55.90093390531864
325	KIC02557430_morp0.51.png	2	0.51	SemiDetached	26.641212711208635	66.73083142385823
326	KIC12019674_morp0.77.png	3	0.77	OverContact	-95.09563492879656	-27.62116145356196
327	KIC03644542_morp0.06.png	0	0.06	Detached	56.361002824978826	-22.88483772089507
328	KIC09837083_morp0.52.png	2	0.52	SemiDetached	5.480170615430324	41.86567080286004
329	KIC11961695_morp0.02.png	2	0.02	Detached	13.973685620726819	-36.422154040279935
330	KIC08294484_morp0.58.png	1	0.58	SemiDetached	-29.12122451017615	83.40150093860555
331	KIC11825198_morp0.8.png	3	0.8	OverContact	-61.84196888648639	14.118697923507522
332	KIC08491745_morp0.06.png	0	0.06	Detached	63.589807226909464	-49.42836128088817
333	KIC12302391_morp0.03.png	0	0.03	Detached	66.92715541037461	-49.801722740121974
334	KIC08616873_morp0.54.png	1	0.54	SemiDetached	-15.5488389536408	108.98509459974801
335	KIC10925104_morp0.13.png	0	0.13	Detached	98.08221280479118	25.78630375210312
336	KIC09838975_morp0.06.png	0	0.06	Detached	86.23057991041429	-53.54631991873028
337	KIC11405559_morp0.75.png	3	0.75	OverContact	-103.59447565813954	-18.423947476088543
338	KIC09632895_morp0.06.png	0	0.06	Detached	85.91760655211861	-56.6866913507078
339	KIC07051984_morp0.54.png	2	0.54	SemiDetached	4.792950797418964	20.52152587468922
340	KIC07671594_morp0.34.png	1	0.34	Detached	-10.915386662952796	40.04818780374894
341	KIC07936219_morp0.95.png	3	0.95	Ellipsoidal	-72.85809161572247	-36.0857706268135
342	KIC07821010_morp0.03.png	0	0.03	Detached	53.15712328555207	-35.59146212913043
343	KIC05283839_morp0.93.png	3	0.93	Ellipsoidal	-94.05631606944628	-33.277334965645274
344	KIC04385109_morp0.9.png	3	0.9	Ellipsoidal	-82.1715912884838	-27.202253945926742
345	KIC05652983_morp0.0.png	3	0.0	Detached	-17.968281599930542	-31.805879124577924
346	KIC06106771_morp0.77.png	3	0.77	OverContact	-105.15641779158248	-22.93028171373097
347	KIC10274244_morp0.08.png	0	0.08	Detached	73.59491704760926	-64.00730207391489
348	KIC11724091_morp0.55.png	1	0.55	SemiDetached	-16.984570979051387	107.89136506204181
349	KIC08455359_morp0.79.png	3	0.79	OverContact	-34.26616706934499	6.0742593240838545
350	KIC10253375_morp0.89.png	3	0.89	Ellipsoidal	-82.5358553899	-37.55251308249857
351	KIC04847343_morp-1.0.png	3	-1.0	Detached	-22.711645339203933	-12.372851790612513
352	KIC07373555_morp0.96.png	3	0.96	Ellipsoidal	-69.39974694825167	-35.55869870750581
353	KIC07953796_morp0.94.png	3	0.94	Ellipsoidal	-69.90849569561871	-33.536762792570684
354	KIC03342592_morp0.13.png	0	0.13	Detached	94.86473353149536	-28.751349691128574
355	KIC11246163_morp0.79.png	3	0.79	OverContact	-98.44246647590096	-27.28224231542185
356	KIC03945892_morp1.0.png	3	1.0	Ellipsoidal	-66.9983083732606	-36.35300657253285
357	KIC10816107_morp0.46.png	1	0.46	SemiDetached	25.015016815392958	113.981006366558
358	KIC07009828_morp0.23.png	0	0.23	Detached	42.482833558542	-41.217845163816904
359	KIC10601579_morp0.2.png	0	0.2	Detached	66.12777531966347	-14.308811549305917
360	KIC09181877_morp0.75.png	3	0.75	OverContact	-103.95441926547247	-11.294175789075345
361	KIC05343976_morp0.22.png	0	0.22	Detached	101.74119515743877	26.47308296295201
362	KIC09071104_morp0.82.png	3	0.82	Ellipsoidal	-93.6575373760124	-32.11808945978494
363	KIC07518816_morp0.65.png	3	0.65	SemiDetached	-82.6548710066466	48.36652583958428
364	KIC06947666_morp0.02.png	0	0.02	Detached	100.08282570880108	-4.81746215547309
365	KIC06302051_morp0.75.png	3	0.75	OverContact	-85.39468511921844	6.33965348535493
366	KIC10420279_morp0.03.png	0	0.03	Detached	50.85800489722285	-43.36284440030307
367	KIC10491031_morp0.42.png	2	0.42	SemiDetached	20.628460519495285	-5.560206058496228
368	KIC06611330_morp0.02.png	2	0.02	Detached	92.97319336324053	29.09966447400396
369	KIC09024857_morp0.01.png	0	0.01	Detached	93.92552110285305	-48.52283084834754
370	KIC09163796_morp-1.0.png	2	-1.0	Detached	-8.855257672421141	-9.910145882667596
371	KIC08480642_morp0.01.png	0	0.01	Detached	79.22421110397173	4.002609369742929
372	KIC10618253_morp0.9.png	3	0.9	Ellipsoidal	-98.3083537238527	-31.505792329083587
373	KIC07970629_morp0.47.png	2	0.47	SemiDetached	13.586284363927339	33.905016644172555
374	KIC09426071_morp0.05.png	0	0.05	Detached	90.01773728982418	-41.26266387494792
375	KIC07906882_morp0.01.png	0	0.01	Detached	106.65277968629292	-41.28611822372854
376	KIC09715925_morp0.11.png	0	0.11	Detached	72.8690126840069	-61.253181529918585
377	KIC06504534_morp0.02.png	0	0.02	Detached	89.31604663138211	-48.86041359869315
378	KIC07118545_morp0.13.png	0	0.13	Detached	68.22549687280218	-55.37592500043627
379	KIC09657096_morp0.94.png	3	0.94	Ellipsoidal	-72.91210213828923	-24.989869545363856
380	KIC11144556_morp0.84.png	3	0.84	Ellipsoidal	-93.32345220905722	-33.275663896166165
381	KIC04848423_morp0.48.png	2	0.48	SemiDetached	18.42322618787277	15.032688474215025
382	KIC07269843_morp0.81.png	3	0.81	Ellipsoidal	-97.20445938976297	-29.69578687770346
383	KIC05090937_morp-1.0.png	1	-1.0	Detached	-24.257055465753194	31.916157002990083
384	KIC08488876_morp0.18.png	0	0.18	Detached	93.63963982069944	-23.372848155565208
385	KIC11494130_morp-1.0.png	2	-1.0	Detached	10.180217715153278	12.903758811295846
386	KIC08098728_morp0.35.png	2	0.35	Detached	2.3490337660266487	-23.55391300156044
387	KIC04909707_morp0.72.png	3	0.72	OverContact	-55.82976347025342	26.758438125092137
388	KIC10485137_morp0.72.png	3	0.72	OverContact	-101.35509819877288	2.137760837373714
389	KIC07881722_morp-1.0.png	3	-1.0	Detached	-58.39855864843454	28.494665720411064
390	KIC05461570_morp0.96.png	3	0.96	Ellipsoidal	-76.92284389033391	-30.229786694671375
391	KIC12557713_morp0.09.png	0	0.09	Detached	90.1731818283701	-12.47874688150753
392	KIC02450566_morp0.98.png	3	0.98	Ellipsoidal	-73.37379446434768	-37.79126535824849
393	KIC06124941_morp0.04.png	0	0.04	Detached	88.91826507420556	16.634969772274903
394	KIC03656322_morp0.59.png	1	0.59	SemiDetached	-29.646268081442546	37.23960327406721
395	KIC05699617_morp0.77.png	3	0.77	OverContact	-97.14851695025462	-24.501096568360975
396	KIC09944421_morp0.12.png	0	0.12	Detached	78.19173789453122	-59.49471904945005
397	KIC03964545_morp0.28.png	2	0.28	Detached	78.08199136602853	28.619251035476644
398	KIC11449844_morp0.03.png	0	0.03	Detached	92.5238918615069	-43.948062018996524
399	KIC09077796_morp0.72.png	3	0.72	OverContact	-91.94309548353004	19.64077546387057
400	KIC04850874_morp0.94.png	3	0.94	Ellipsoidal	-58.9195698303636	9.226142406683703
401	KIC06029130_morp0.1.png	0	0.1	Detached	51.05680196748666	-61.10238671371994
402	KIC09143254_morp0.38.png	2	0.38	Detached	24.380531387548142	21.08521578444246
403	KIC04946584_morp0.62.png	1	0.62	SemiDetached	-25.846751652288713	75.84690040755038
404	KIC08108437_morp0.0.png	0	0.0	Detached	100.54330623477398	-11.579368930932384
405	KIC07259722_morp-1.0.png	3	-1.0	Detached	-20.242431039999982	-22.783995861727764
406	KIC05736537_morp-1.0.png	1	-1.0	Detached	-55.117858476685974	35.27821208210084
407	KIC07941635_morp0.52.png	1	0.52	SemiDetached	-14.401005701861969	126.73564236681237
408	KIC02305277_morp0.98.png	3	0.98	Ellipsoidal	-74.2594615773603	-38.47658942326714
409	KIC06591789_morp0.25.png	2	0.25	Detached	79.12460848551748	18.69683893988612
410	KIC10155563_morp0.93.png	3	0.93	Ellipsoidal	-78.72504725183833	-35.185464168308094
411	KIC09101279_morp0.58.png	1	0.58	SemiDetached	0.22339770481776622	96.93332957922206
412	KIC04550750_morp0.77.png	3	0.77	OverContact	-63.35869570378922	0.27079026394409367
413	KIC08195877_morp0.48.png	1	0.48	SemiDetached	1.532726388346289	74.82713238910331
414	KIC08507080_morp0.84.png	3	0.84	Ellipsoidal	-87.32370013003083	-19.881691855130622
415	KIC08097902_morp0.75.png	3	0.75	OverContact	-100.97694258028378	-30.526898621846378
416	KIC05359678_morp0.27.png	0	0.27	Detached	42.82670742273743	-38.104646247768244
417	KIC04739791_morp0.59.png	1	0.59	SemiDetached	-28.416663063471336	104.25647524992618
418	KIC11599264_morp0.06.png	0	0.06	Detached	107.58910996645444	-8.454430657394818
419	KIC06370665_morp0.96.png	3	0.96	Ellipsoidal	-67.2009796294676	-34.25260188832943
420	KIC10935310_morp0.15.png	0	0.15	Detached	77.43304545675906	-35.01845298103948
421	KIC09637239_morp0.91.png	3	0.91	Ellipsoidal	-80.79395635458343	-30.344839939994166
422	KIC06966265_morp0.76.png	3	0.76	OverContact	-102.45831873242757	-21.67422346675353
423	KIC03221207_morp0.81.png	3	0.81	Ellipsoidal	-92.25842314628746	-34.960183769773124
424	KIC05623923_morp0.61.png	1	0.61	SemiDetached	-34.34191203158489	86.34898647283777
425	KIC08177958_morp0.81.png	3	0.81	Ellipsoidal	-78.35198882724393	-7.7634333604568475
426	KIC05266937_morp0.56.png	1	0.56	SemiDetached	-19.719876276749115	113.6750350967322
427	KIC08452840_morp0.84.png	3	0.84	Ellipsoidal	-73.6015814892135	6.990702853346925
428	KIC04079530_morp0.07.png	0	0.07	Detached	95.23495667978813	-44.934477765576936
429	KIC09164561_morp0.61.png	1	0.61	SemiDetached	-30.959315531601593	77.54962768885864
430	KIC10020247_morp0.83.png	3	0.83	Ellipsoidal	-90.66524847798141	-29.002726433096534
