ID,morph,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,label
TIC 0219807735,0.673,1919.559574,21.7328313,-3.972743908604684,10.2043394899318,-0.03966429348553638,-10.63671794837892,10.49800932240864,-9.259330839049177,7.0295802417162125,-4.464727668990705,2.2978495386037534,-0.9130069394026266,0.2553730480548153,1.0239524008365453,SemiDetached
TIC 0117549840,0.485,1354.690178,0.6660209,-22.03723463634367,-71.485742657888,-5.102810601219109,24.50592246167221,205.88243849354885,-18.7619391439265,-267.3513919057497,66.12303099767813,238.02499635447018,-213.23136001745144,64.43694329549518,0.4055322330429219,SemiDetached
TIC 0260269456,0.169,1328.317198,10.7963546,163.71847744088328,-66.99587645122904,-75.34243069611496,-504.4392160845127,427.1635062253728,663.6123134053156,-1064.473443822004,-184.32092187751786,1398.1097336987466,-1243.2390504479642,487.20607657482645,0.42480103183995754,Detached
TIC 0124350360,0.007,1629.70332,17.1162213,1.0000162607138803,-0.0003372080532742779,-0.0008407417564400067,0.00010336852120483338,-0.0007106296217019134,-0.000594261407223441,0.0002522586351466967,-0.0010264175701046648,-0.0006703564751936093,0.0002624823014320422,-0.0010734240745869784,0.7962421425563048,Detached
TIC 0154570928,0.047,1687.741638,42.6536288,1.8002445355441743,-0.9865107363419037,-0.11312195620995526,-0.8658171071250924,2.147287763938769,-0.2954076197265817,-2.1157351407027183,0.6598731591120817,2.321530951290458,-2.4882426382538605,0.9359055979810893,0.25337891498634624,Detached
TIC 0266394699,0.417,1822.992852,5.7755444,9.627957278466242,-35.012372057452474,-1.585439225704305,59.723826595274865,-43.83499865325533,-16.653653808898532,76.73047503160817,-94.433242635775,70.34889674384372,-34.46983523212061,10.551411390130811,0.9000136890777447,SemiDetached
TIC 0038125059,0.36,1515.491733,4.2299211,0.5395681814670584,1.2507431295326727,-0.0070550498504668565,-1.3360950218340562,0.1505351601008946,1.4678398599613816,-1.9868903523322992,1.287005018788005,-0.41079578871666905,0.013376331347626455,0.03179249574207125,0.6541554524828446,Detached
TIC 0440796977,0.528,1492.400487,0.7820745,1.676353326952605,-2.2384696440752387,-0.18490587080353674,3.329865828003239,-1.977929474089316,-2.0673643427074486,6.135688276185876,-7.48105347546432,5.845367347813612,-3.105199975965254,1.0616746337721865,0.9442158235648191,SemiDetached
TIC 0218821972,0.462,1630.078108,3.5378793,-387.7375941536203,386.74952925271214,140.87191929015478,89.34144990623085,-300.7466534550944,231.19636814685575,344.67737947730467,-141.1590369148626,-1146.2872106135915,1571.051574735929,-786.973623073736,0.2739482348847822,SemiDetached
TIC 0436592342,0.418,1441.453745,4.4219884,-1.0525997089439239,0.797797885898083,-50.16347122061916,-14.887984083020072,11.225448209670429,14.308244433975634,-29.495851210065997,18.891863285500474,15.464347883325024,-66.29712531577209,102.20811922524499,0.032992422379916814,SemiDetached
TIC 0233681149,0.189,1906.963848,8.5859279,0.6744099850094283,0.6110211825118216,-0.04765081596484042,-0.2642818846310692,-0.2725185446095939,0.10771495729879983,1.018154847764152,-2.014583197419422,1.914535646597764,-1.062960516765317,0.33609730468078425,0.6571327891354377,Detached
TIC 0290410988,0.737,1625.046811,0.2858823,-3016.454509462842,3132.3674632482343,563.4125786855392,4021.1136860505576,-6872.007015738738,-1173.005370804834,9143.037601883829,-4834.188030312023,-4388.948241950797,6581.946495415243,-3156.2398642880166,0.4369615272765436,OverContact
TIC 0290547036,0.604,1325.882961,0.9031481,-2173.671453271391,1422.0105198961223,444.9966975342488,4362.620057406301,-4761.903424012129,-3067.501184836586,8282.299320448468,-2929.710686478789,-4834.236366538071,5875.927945652284,-2619.9006572407716,0.43810420032135494,SemiDetached
TIC 0423387084,0.684,1411.372056,0.7408448,-2932.648917433871,2401.3335121513737,662.1764745822999,5774.893961320786,-7847.301938388287,-3313.8546569276273,12797.298776628711,-6178.014441639116,-5779.872583556391,8244.198041082693,-3827.225643956686,0.4285169770391104,SemiDetached
TIC 0048191564,0.248,1679.863017,9.5689982,59.850062792605335,-142.6407687820881,0.5508448728933713,196.9903685488753,-236.77544219011648,230.1684596740604,-178.94560220574508,110.39876324137398,-52.92400970568047,18.824979215203065,-4.495553714629812,0.9893020401737257,Detached
TIC 0277649549,0.063,1329.101682,14.4904608,2.4376100234676152,-3.32004504826377,-0.18210527271624782,3.2304142780572302,-0.42110156715350167,-4.661668846879475,8.844461192532513,-9.475299113703427,6.875909521306044,-3.4450854132319706,1.1137027137340294,0.9325580748373243,Detached
TIC 0268289462,0.447,1682.908634,3.5050448,867.7496130719226,-1091.3837278207739,-112.55948331567258,-318.54779772038495,147.541489319472,1782.186882145439,-909.2998537834347,-3263.2639986498975,5229.47379781037,-3326.440210636446,995.5459663757722,0.3712535878366606,SemiDetached
TIC 0270411008,0.066,1374.223054,17.3506499,-7.268833839119142,19.040033701502423,67.37256764105743,46.64176774887625,-32.50485899218544,-48.97135842920908,15.730898368077531,-66.04043460478975,33.66606416222747,198.3765473378908,-225.04235047236486,0.18816623457803913,Detached
TIC 0338465029,0.531,1598.614362,1.1981517,176.529140670596,73.41299226252717,68.33444265452914,-154.20442572005157,-555.9375948862667,384.0000285705918,468.0771655933345,-245.112845519261,-675.3097326259506,857.4890784951378,-396.28978125040896,0.4186371884708144,SemiDetached
TIC 0389754103,0.464,1357.233139,3.8034748,31.05188725226502,-93.89475249230111,-3.2219202114002634,130.26239664167446,-66.74524497907905,-90.28763339249053,225.45012968742074,-246.97836710852164,171.94349172578404,-79.542935202282,22.9559596426616,0.8598727027949289,SemiDetached
TIC 0352718668,0.59,1684.386735,1.0560424,1.685947855056766,-2.3796798409651285,-0.20559240242641236,3.5672084593416074,-1.864674845806289,-2.9251353225812733,7.596269108290903,-8.971088213674603,6.878811601143305,-3.5912352501994755,1.2057499533656673,0.9433239885803678,SemiDetached
TIC 0425172025,0.451,1492.029423,3.2690037,0.36911609646220045,0.4786401686117393,-0.2077103154594699,0.27736781147886846,1.5701834731088724,-5.928382340543944,9.725308981345943,-10.165894356686707,7.391302031261272,-3.7480887517274146,1.2352815508837074,0.947104521881065,SemiDetached
TIC 0252949892,0.482,1842.587262,0.2553831,4034.1312713180655,-5213.595278593987,-59.69153109923717,-1616.3449205963707,8496.94081201257,-12024.986473741215,11321.06270103326,-7943.271635603116,4223.410740671863,-1651.7118754826486,434.7267692172581,0.9458922844521883,SemiDetached
TIC 0231810776,0.704,1438.150703,0.2327289,1711.6987475963667,-2073.2918331670417,-30.749714016784075,-1125.8021038270667,4281.533459016216,-5807.205761035695,5359.048503370914,-3719.8811692395007,1973.8670765761135,-779.6248180783509,211.05038511706215,0.9896479634490996,OverContact
TIC 0195549306,0.255,1719.112601,14.3584795,1.0000687051601274,-0.00045136164014036764,-0.0005312069688249222,1.0938895437961793e-06,0.00017946946913909587,-0.0006131870294360154,-0.0007282590421541461,-0.0006268343571124086,0.0003687895710216004,0.0001622628806506712,-0.00023043068031472922,4.966652330901109,Detached
TIC 0350738423,0.649,1685.262347,2.6160305,-304.81294757188107,126.97287941893276,129.02224172348878,539.8961301421339,87.25909330879793,-1641.967568812335,1598.4890598475308,634.9708845356502,-2396.1552212592983,2030.8097112385062,-803.4841744742266,0.43097853652238016,SemiDetached
TIC 0309627556,0.366,2061.89924,1.7366624,2.6121062292578308,0.8870281012543567,-1.4193136269753104,-10.887131457035238,10.56188231458956,10.5591602091777,-25.150474588092248,9.266855070453618,14.393560818051462,-18.0063993018578,8.182166245953661,0.4538350067582213,Detached
TIC 0337370789,0.561,1598.775898,0.8380236,2.7680720524972546,-6.780344957761822,-0.2718111411413606,10.657571790307456,-5.83575561339722,-7.4274098492697815,19.112776657966887,-21.092569596437993,14.713252285500856,-6.7988420626496895,1.953431680802612,0.8366824963852226,SemiDetached
TIC 0440051305,0.757,1765.060167,0.3296757,-871.0863154899242,1897.5403000360063,379.56268905105424,690.8974064038115,-4207.889514826722,915.5954088624694,4885.909114476773,-3212.648102273995,-2725.130875567908,4379.937206362043,-2131.6746185707902,0.41944264498646594,OverContact
TIC 0305167549,0.26,1738.833006,0.4528908,2.9582580562326712,-9.921045968313184,-0.43853841797510135,17.905207317502427,-11.600277450339192,-9.387758164681703,28.804274954162462,-32.89484914155151,23.29009314431349,-10.854163818942437,3.1369839934123567,0.835881943498852,Detached
TIC 0294327312,0.585,1410.663252,0.9185462,16.871456354974764,-59.32904366300282,-2.619067902771635,95.6544292960545,-64.23339129985052,-38.882053059743924,137.76781680198772,-163.811765679965,120.18934015763315,-58.2924318349345,17.66593028134523,0.87249911154349,SemiDetached
TIC 0103566595,0.844,1816.214538,4.1944503,2.3424928456766185,-2.573490615518444,-0.0029664082799146694,2.2613546939838054,-1.8103457570608932,1.305684008611601,-0.8350813288400054,0.4613429952184133,-0.21169251697821512,0.07468371791673448,-0.016171493707929648,1.2186813273435988,Ellipsoidal
TIC 0385231167,0.547,1546.032701,2.3675168,-0.09461053337795394,1.0447776222146823,-0.31249755526544387,-0.016994628082832832,2.9595459838419873,-9.633266917965164,15.307835163376497,-15.779020176175042,11.37083954381736,-5.72469959004258,1.873473961894008,0.9394046958572266,SemiDetached
TIC 0123201494,0.56,1683.422597,0.2868434,1.125295830741087,-0.4559719382425398,-0.04533236712009166,0.6978442936780839,-0.3482269006705973,-0.6376083868651492,1.6051387154858474,-1.895249715755748,1.4608798185440675,-0.7696696391603949,0.2615300462174638,0.9507479619821602,SemiDetached
TIC 0028586609,0.314,1816.238345,3.8666422,12.177201818605084,-35.60064206104403,-1.453171606756238,50.22701687838748,-26.12249638511701,-35.36564475378874,89.80448035716462,-100.08511406228783,71.10237389435825,-33.698973468629646,10.008717289503652,0.8685967507087259,Detached
TIC 0270166263,0.047,1332.50599,15.3125412,0.25378044616013073,12.626914918355135,-4.46081683530707,-23.279448196933814,9.628352924638826,15.305474788609514,-22.326374338679024,-5.657973202157999,43.297660620056405,-47.67457916200184,23.286642899538798,-0.08118484265439391,Detached
TIC 0270371961,0.378,1412.791874,2.3681891,29.21405120560317,-86.20419078992553,-3.414725804249083,121.95750927344879,-76.21732891132152,-52.96338789383971,174.06567896919069,-205.2249675761289,150.85084694904458,-73.69710686190972,22.611809757645467,0.8893043051183726,Detached
TIC 0459173473,0.455,1817.276326,0.9850258,-1.9823595416586788,7.3860895316601685,-0.04455435254206043,-10.547855208825835,13.04150491720682,-13.025111260864103,10.434077348617588,-6.6693673706338,3.3400865993549296,-1.2560394351363162,0.32355681393868035,1.0147028517918697,SemiDetached
TIC 0311925584,0.151,1387.730567,3.64597,1.1039787712252114,-1.2119948575392643,-0.09659600612163466,2.286762421381865,-0.4153429189548073,-4.119730022676661,7.823618965487168,-8.038437189900502,5.43161017143993,-2.4634622890819386,0.6990005884552531,0.834746572006032,Detached
TIC 0294396726,0.657,1492.362834,0.8995044,-2104.3300563714843,1649.5627836865342,469.184444267437,4155.932021158285,-5469.767274812034,-2389.804598238365,9042.986177157303,-4555.210596099646,-3774.16323527353,5645.876716307736,-2669.2875841397145,0.4407358124757052,SemiDetached
TIC 0371165722,0.508,1842.775012,2.2499775,3.027936161064459,-6.55213185102846,-0.36796156959538334,9.34971845299472,-4.807679534816533,-7.117877674003767,18.111101226575148,-20.681603018445557,15.196508460236775,-7.521112462693507,2.3599262486862234,0.9000630856198347,SemiDetached
TIC 0288735205,0.252,1871.03142,3.477984,2.81971282856102,-6.14469656107297,-0.3212183099499518,8.87361984792546,-4.14060081580406,-7.851756922058205,18.535379877385896,-20.572752733530834,14.744880982170859,-7.097442416344245,2.1526908346400098,0.882037469136812,Detached
TIC 0301063488,0.23,1690.412334,7.3583242,-8.007741486086376,5.37730965830465,4.27541214691817,12.220116029749487,-11.309753090464232,-7.629900554550126,24.00883842921489,-5.785440469576455,-34.01503945319018,44.371643152628415,-22.50593941219558,0.30820709570527977,Detached
TIC 0377325711,0.273,1686.48413,12.9973471,1.2186000466139206,-0.21781849182427152,0.3836663275357548,1.8761192639886044,-2.682193364626411,-2.2248701027615665,5.467416816534521,-0.8395547297767861,-4.75664255531154,4.946702461277746,-2.171493152960737,0.20695483381249047,Detached
TIC 0471013547,0.39,1441.161885,3.5404318,-99.85482592445048,-31.460887229077425,49.853636234438,445.40654230582516,-314.6320117737711,-491.65820470798906,870.4571197083222,-176.75748216678542,-643.2512670003862,690.6914575310271,-297.80512862599124,0.4318868357805296,Detached
TIC 0269077015,0.657,1438.212718,4.1437883,-217.04916362602935,438.66449416598,-2.283844102777216,-438.8087672577312,419.4867690471201,-367.28177698047756,283.96506202737504,-187.63115033720362,102.19105944030312,-43.604489685043326,13.292269404155835,1.0227815585470477,SemiDetached
TIC 0453426326,0.439,1877.059328,14.3924107,1.0002774477161414,-2.7729305745429515e-05,-0.00012839255238371615,-0.00041887691366937724,4.242089901607915e-05,-0.0001788066249139562,-0.0034417977961208562,-0.00011868723819619974,0.0006783210646289657,-0.00015875205800684356,6.828445535365631e-05,1.1574753260865425,SemiDetached
TIC 0159346490,0.626,1842.538952,0.5825923,-250.47694133290898,-1.1042314879578232,142.91184544902356,1554.8830963107835,-2039.1229563671907,-839.2763658970586,3780.846286532639,-2633.4471146419564,-453.4889774265203,1535.916613986287,-796.6906640999666,0.43018296041385784,SemiDetached
TIC 0120893542,0.571,1688.882491,11.2580485,-856.2764594196087,1733.3053205068052,-7.271012509718809,-1748.7557968042177,1673.4389015266124,-1447.9736574822048,1093.2150997609756,-699.4637804873431,367.06147764472377,-150.58280363600664,44.109429597295886,1.0271942618089858,SemiDetached
TIC 0261335113,0.065,1322.135176,8.1305944,-439.8883829248125,906.9774754869152,-1.6385641588928628,-944.3528105082645,915.93014850102,-777.0963466314777,555.5187862746207,-325.5305485574357,151.5012720096736,-53.25565694573225,12.825375029821602,0.9946250044736187,Detached
TIC 0229910746,0.412,1684.931584,2.5063335,136.92857333545584,-426.7550156329189,-12.310554034486614,601.115946298208,-337.8107779053163,-336.91754770757484,918.805767776425,-1013.3197865443626,700.2440063173442,-319.21824131787093,90.21447344967676,0.8424590536744107,SemiDetached
TIC 0387463207,0.76,1411.410268,0.3799213,226.45756044230745,128.12941131248687,-1294.1052945531537,-1035.2206240235776,-238.22999067405462,964.22530194928,256.9778769406126,1292.0140072648585,-879.2763936492266,-3722.435779904377,4302.439585936959,0.19932893177627983,OverContact
TIC 0459789367,0.612,1871.341322,0.6873525,-1989.4056022506943,1587.5255174639165,468.2626669354697,3622.001896002951,-4478.593943983228,-2547.989874304631,7447.85568216906,-2120.4619714372234,-5507.898651982872,6287.868730564685,-2768.21040841742,0.4350468728209966,SemiDetached
TIC 0294784522,0.848,1354.288633,0.4956179,-643.4425073790586,1257.727451833698,337.4487144499092,969.246367410569,-3460.328775233374,192.74203036216406,4623.2278496210165,-2758.013890057256,-2551.8748927834554,3931.761552472621,-1897.4818220812813,0.4279987960378005,Ellipsoidal
TIC 0318868129,0.795,1411.291397,0.3751679,-1004.7508001816607,-92.57862122952432,281.7573828833756,784.6274936074807,718.3548725971922,208.90261906337943,126.96882991071864,-853.2551672174516,-1760.4225978660656,3302.7448015186396,-1711.3787522019763,0.24078045256368993,OverContact
TIC 0024400247,0.235,1445.246674,7.2179641,0.5646269641252489,1.0450060221053856,-0.025300270656187118,-0.9456625597479338,0.013895294608261693,0.8987478241561241,-0.7718132503714724,-0.04230463983304816,0.5329242684621067,-0.43207162596455584,0.16194427700494127,0.6427731195996665,Detached
TIC 0024194061,0.561,1627.80769,1.2624534,1.987106942500323,35.0782143467495,-31.539785507997497,-34.1344616605838,-60.8017587588085,40.48295891725423,64.28087206174473,6.123288121340739,-81.05634629059345,-22.634617985606614,83.19505175074524,0.2805687348523013,SemiDetached
TIC 0372758722,0.418,1817.3678,1.9780973,1.421259021895453,-1.4635483736035344,-0.13197214797936635,2.1169967735334128,-0.8180731642249983,-2.4587785452113504,5.505639713565932,-6.244262820683592,4.676811863861725,-2.395135541996187,0.7893939158087991,0.943506748131936,SemiDetached
TIC 0129538133,0.237,1542.657942,12.0919522,-18.352106158151848,6.7430201810244546,-17.562946125320146,38.978807417302576,-0.5729544301876335,-58.29464919001611,-8.42641872860051,74.17174510315462,14.544102291219614,-106.28114809903643,76.05022476592313,0.32915438905150646,Detached
TIC 0060479151,0.528,1468.716401,0.8378759,1.991731018705861,-3.1178899308824795,-0.24274988799850747,4.502957734662275,-2.7272019267863246,-2.5264167476995567,7.81021937081454,-9.580893845171857,7.5088183671412025,-3.998460324678031,1.3745509939262957,0.9764248378942756,SemiDetached
TIC 0445715549,0.674,1816.593563,0.6409436,-1.9516618734744329,8.869303999988313,-0.22758423141730974,-16.092925862181886,23.49653908224993,-26.954258753227695,24.690302473109643,-18.108529320892917,10.463379120212817,-4.577098362599922,1.38604256910176,0.9920228728489986,SemiDetached
TIC 0316582319,0.63,1656.289135,1.4372009,-224.46973409328422,153.1236137815501,1846.6825689768914,-76.67383450161131,-1283.8096603628253,269.13452322299054,2120.82907492309,-465.8572627613782,-398.8907692903996,2168.0220540927417,-4107.075731954227,0.08575434956828387,SemiDetached
TIC 0347752831,0.26,1572.058929,2.164663,0.6077109720766796,0.9542218572815707,-0.01151319883127154,-0.92050006292262,0.12441464610675962,0.8180097822063975,-0.9808675496346182,0.44444572002961535,0.046417649166683256,-0.1523257337203046,0.06996749926526843,0.6572699763174454,Detached
TIC 0286169068,0.803,1738.828001,0.4146188,934.4092784108112,-2218.1451397953147,2215.5297991898387,-1372.7866600850862,1671.6004049725602,246.04993843453866,593.9581321487258,1647.177504886337,1260.3381364045451,-2028.8523551830185,-2948.2583926481316,0.08163569173531895,Ellipsoidal
TIC 0143669444,0.842,1491.803412,1.1038823,1.0003024247114698,-0.0005959580741712153,-0.0003437081501557124,0.0012708004386584996,-0.005951594453461772,-0.006228284529749189,0.0031733042207074866,-0.0032672685913764446,-0.009672585477140533,0.0003824010798195962,8.259227505126787e-05,1.8305610508345143,Ellipsoidal
TIC 0359390362,0.492,1988.992465,4.7256503,-825.9703494916733,747.5731174083325,327.4233580774676,272.6528929179486,-291.28934633625096,-12.84376846925561,381.4927852385549,669.2892714316124,-3014.5498211096533,3482.245820872009,-1735.0285554199795,0.294533054746955,SemiDetached
TIC 0137341354,0.266,1684.312052,5.4072775,-46.81220228912893,52.382007199111406,23.756903782434666,1.3460451154203212,68.82266712170488,-165.80224406715593,-16.95640131593376,429.72436724574766,-621.1453457473057,431.7804962809959,-156.096263350837,0.44111442947834834,Detached
TIC 0105802318,0.876,1544.615661,0.2781131,-472.98436842216563,519.9760292140251,-46.97092320915711,-461.60460765826303,-344.2376748853463,1589.5684586865038,102.95192662523543,-1287.9878002148735,-429.0202907927396,1108.539039719217,-277.24782885545324,0.21570636232231274,Ellipsoidal
TIC 0384742846,0.25,1630.636537,6.356936,8.378978964625905,-1.364290896842227,-11.923094754462838,-21.752697955774323,11.166488790598706,24.73784272373573,-30.073688294445066,1.796152554810201,38.532785125688086,-63.488744200109615,44.983046982473084,0.29283520006249825,Detached
TIC 0229687624,0.808,1900.871374,0.6176007,813.8283878101885,-1466.7841600861018,784.8876774091677,-1278.9270350542847,1425.0798199261415,465.8631661078625,-283.53103688253054,1351.4899111768032,1037.4443129855474,-2717.0092151138538,-131.32035840410325,0.09151576624542904,Ellipsoidal
TIC 0137501278,0.249,1817.119051,2.1353895,1.7254728174993301,-2.906590186186574,-0.1551009818629909,4.509100282883932,-1.8710696072588766,-4.789444137596039,10.544563136085454,-11.376557164155031,7.947376188385008,-3.7173578042200677,1.0885702696256474,0.8603073276803925,Detached
TIC 0229675762,0.289,1956.074706,1.4471416,31.85620639816515,-107.4063879084002,-3.0335388224239797,159.41790414116605,-85.27947212419241,-104.67784925872719,263.8556269717124,-283.09133190590757,190.83467951706658,-84.62556980920284,23.144582769044003,0.8168579617116193,Detached
TIC 0286031430,0.69,1816.442345,0.3170016,20.22049154012126,-14.04836848830783,-9.412356076848862,-48.48334002233453,56.627821332834564,51.070485769750206,-114.9542125446427,5.28672364731955,129.87089297437728,-131.26558750755595,56.08685999264929,0.43775000017736,SemiDetached
TIC 0376891083,0.585,1766.070405,2.1417938,-77.40668231316188,110.65400459929864,-12.10979818221812,-55.2546679606648,128.03665805417393,-333.00184594168144,518.6983877452827,-539.8541485721405,396.37673727494183,-204.7135362495483,69.28580879945295,0.9636902077663051,SemiDetached
TIC 0415969184,0.84,1354.232815,0.9475646,-1.5916639525523224,0.16530342091611877,6.5496928409195485,0.08974191895401087,-2.7005148903996776,1.2678660531625134,2.3914524865009104,-6.500928780918954,-1.648014634339972,7.994005501221684,-5.015294012586063,0.0027254114658007284,Ellipsoidal
TIC 0350518984,0.021,1610.870613,23.9165758,0.48793794505923094,0.7626667488423926,-0.09199081550076489,-0.1887229826868481,0.11852476873495493,-1.4215409300259316,3.547425784436721,-4.664312792276824,3.829248798517724,-2.0105081742689586,0.6309252072338878,0.6935850048197317,Detached
TIC 0219328784,0.604,1327.668976,1.9681031,2.4080637908566622,13.492169911499523,-4.7511828408903405,4.8951950122056,-35.481879678072666,-20.19616426388072,49.1851492638821,24.806119839787563,-62.995804215650736,20.80800772559865,8.822323285781751,0.3471068876842167,SemiDetached
TIC 0098478039,0.465,1491.816936,0.6682271,5.37683260219302,-16.451224574549258,-0.9348071329204044,26.66197055124416,-17.875865120958544,-11.618376237866519,40.76177131568564,-49.39539632334079,37.24366567981902,-18.714914867607625,5.937301114106658,0.9138706169595506,SemiDetached
TIC 0162173122,0.744,1711.778576,0.3721521,-85.87430888108476,164.30631560612932,-0.08121514226608263,-138.76489883285657,104.23103281034123,-69.11016882814509,39.96385229558189,-19.78976631329334,8.140978797863177,-2.646507349871207,0.6171272706976942,1.1546910973049451,OverContact
TIC 0061898904,0.442,1658.127921,2.8760119,6.768639274331019,-17.778134562063308,-0.9323403691486094,24.78243071123501,-13.422747284405002,-16.528076895167576,44.355369936003136,-51.23353151278388,37.87732816961737,-18.837833687788795,5.9407169908769735,0.9056603808145729,SemiDetached
TIC 0018250189,0.556,1764.730919,0.1396417,-1826.5788749456885,3933.823509156516,512.502880355414,17.500027398500432,-5976.413162504947,2371.8859791585774,5374.053675015086,-3248.4997597987,-4500.595703481644,6300.543786286258,-2957.322281865999,0.4205935972432964,SemiDetached
TIC 0350132371,0.367,1764.927282,1.0318392,1.5644349739289778,-2.10915213123421,-0.12732477645555546,3.2514493958649964,-1.6321532009958,-2.76436521583382,6.788574484255415,-7.652141851689268,5.554573989551736,-2.709831750702556,0.8351257171831077,0.8830167508427071,Detached
TIC 0042991745,0.502,1469.07261,1.4218117,-30.56044500498194,20.035945146405084,-3.025869175293314,60.15652556083485,-87.32128839115398,30.543319203728775,56.903057839429806,-104.3061987453628,91.97557984895141,-51.03879571169385,17.603258926591252,0.9519972630032179,SemiDetached
TIC 0231629787,0.864,1325.354312,0.2665624,-2216.8523922841223,3394.055362812288,549.0782195014896,2171.4537926658363,-7139.668376699646,991.0991471560021,8205.739225234895,-5652.060114669785,-3398.3530868709404,6149.727896985753,-3053.197835371799,0.4270152824142366,Ellipsoidal
TIC 0185259483,0.837,1544.164633,0.310564,-2.260825074423858,352.2153116381134,163.89677416127776,190.1969381812517,-1354.2526630318364,72.33887794216402,2002.1176961027043,-1000.8925018579812,-1505.436013859311,2026.7499275599469,-943.6734610972468,0.4241441741201398,Ellipsoidal
TIC 0202295392,0.477,1874.813814,7.3283043,-263.50912914907605,-310.3239799199066,128.2411909434917,1921.794925277787,-1624.3547432360538,-1638.9152624682638,4138.1620984533,-2685.339310940877,-289.18401178834097,1326.4765006069206,-702.0766585674468,0.43773481336113634,SemiDetached
TIC 0457173024,0.643,1438.237111,0.7989162,-1974.1376562084802,-1003.0862799812498,-758.8359460442215,44.26214876763561,4462.507628879548,1368.3250861603908,-2873.9772697194585,1854.3500602619288,-5034.324457825447,2987.4208744176235,928.4655494671198,0.18492061002933333,SemiDetached
TIC 0243642384,0.744,1598.535805,1.7468124,1.7303278606991919,-2.5715406461847854,-0.16334819199735962,3.821504474981866,-1.8226053928066377,-3.434099086482551,8.251153057747807,-9.31430192798517,6.808995063083681,-3.3597518414201124,1.0509015349136608,0.8922362998208881,OverContact
TIC 0467167691,0.933,1569.773783,0.359403,-411.21585434450816,3466.691123473095,328.674581390962,-3201.370032076291,-3620.189900827984,4916.436743065309,976.4578534086286,-2541.361189243182,-1461.2068928969882,3313.1522791057787,-1765.0680443504205,0.4174509409428065,Ellipsoidal
TIC 0256516208,0.258,1957.862044,3.5725365,2.8765389087032434,-8.522588487204493,-0.3056448356955055,13.480115797662595,-4.446687360878779,-16.51832338920617,32.777656452570895,-32.980835918736254,21.390404449075945,-9.176476763587223,2.425103154990569,0.7789474314157868,Detached
TIC 0276119305,0.6,1740.805914,2.5784859,-1317.8022613683597,2333.6842672317216,727.7769124511678,-749.4660918162151,-2972.424437730261,3895.7823369622747,1760.3150722308949,-4407.066137116837,-1322.0061497110437,5558.691182437752,-3506.4918926749765,0.2869907925326627,SemiDetached
TIC 0455947620,0.231,1765.211601,1.9277589,-5.7502232668686855,9.116402697982252,-1.0230152363830023,-5.384857437584773,17.046273282149862,-42.32610900358814,62.34576611541031,-61.589382859368115,42.809408701016864,-20.748990534342674,6.4918971192906865,0.9163644353963686,Detached
TIC 0271158877,0.652,1683.416543,0.7862557,-46.35402997049319,129.0118276050248,-1.386143187731033,-207.5634126762667,275.98456803462545,-289.7901605491318,242.4289085183841,-161.93728686995516,85.12082022723256,-33.85404564968874,9.317240369457215,0.9806085044022095,SemiDetached
TIC 0407584737,0.194,1329.853924,5.6505968,7.222524850129216,-19.926806330272143,-0.8840586036336483,27.958527093756405,-13.554584456492302,-22.35030502807621,53.94699663328491,-59.677703073088395,42.39956750931381,-20.16631072513854,6.027736006928755,0.8762259231542027,Detached
TIC 0121009628,0.721,1411.102496,0.2820421,-3946.4018949990286,4024.8823971705524,659.6496105716491,6556.883087948644,-11683.955903413269,-1014.1795975808261,16426.46367237,-13362.901445748423,-345.02503171890675,6178.952148528338,-3493.344526163733,0.43461510199105163,OverContact
TIC 0321312438,0.507,1570.67903,1.1847683,0.955260479936509,0.13089375849934343,-0.0245222023762325,-0.28859396035672163,0.5862229452495196,-0.9246652450696807,1.1105074649167428,-1.019839975549626,0.7117375181019114,-0.36678769927785243,0.1286345764269357,1.027240179720127,SemiDetached
TIC 0147950620,0.221,1684.924518,2.3106307,1.4608508890115073,-2.3159503197639038,-0.13225861549787019,3.8344908866868983,-1.302217677633632,-4.960707945555637,10.195752774346607,-10.706976782582313,7.315438485358302,-3.3433083458734503,0.9543350801637887,0.8396638987093367,Detached
TIC 0362259855,0.672,1930.916102,0.8847618,-1.400129642218444,5.915895190701802,-0.07066359087600092,-8.488916608933017,10.758496107448412,-11.209040141700862,9.514053936690331,-6.542224855413052,3.579824020526716,-1.4979106128642425,0.43886601386915436,0.9954037224612872,SemiDetached
TIC 0382323697,0.273,1387.419543,7.7742733,12.996690173771611,-33.10848427814752,-1.0699451417988664,37.56981268857792,-5.119411299960069,-53.386743773224524,93.66296759437212,-90.31915708314817,58.020649686729705,-25.54454796035974,7.291308892406606,0.7415581689422321,Detached
TIC 0311070085,0.551,1713.404613,2.3897097,-12.032999593724632,24.979559897724393,-0.8013754326353052,-25.322745645749688,32.24710091441818,-43.495639760246625,49.798143183593794,-44.42403935396641,29.889509696881085,-14.595751980591587,4.744022437367674,0.954666753544552,SemiDetached
TIC 0356641568,0.106,1818.117921,11.4947793,1.0000705208831087,0.0003453456660283894,-0.0005732940261870845,0.0005048639807043657,-0.0008128172756230498,-0.001105672235447415,-0.001033071363173949,-0.0023430747476744654,-0.00036796515023724375,-0.0009324876252776421,-0.0014101559166926592,2.188238936602358,Detached
