in_catalog,tic__tess_id,date_added,date_modified,sectors,tic__ra,tic__dec,tic__Tmag,tic__glat,tic__glon,tic__pmra,tic__pmdec,bjd0,bjd0_uncert,period,period_uncert,morph_coeff,tic__teff,tic__logg,tic__abun,source,flags
True, 0011561667, 2020-07-28 16:49:41, , 9;35, 149.823787, -27.392782, 14.92, 262.269371, 21.579065, -24.6346, -8.28623, 1548.526144, 0.322684, 3.0876595, 0.0000178, 0.286, 4107, 4.56, , LCF, ,
True, 0011598102, 2020-07-28 18:40:04, , 3, 20.387324, -29.131311, 9.87, 231.475074, -83.067342, 22.8, -4.0, 1386.004577, 0.000445, 0.4229058, 0.0000042, 0.779, , , , LCF, ,
True, 0011704852, 2020-07-28 16:45:24, , 15, 304.112437, 38.761349, 11.93, 76.284191, 1.944084, -1.99655, -4.73356, 1713.361170, 0.001579, 6.7712427, 0.0013422, 0.548, 9134, , , LCF, ,
True, 0011748495, 2020-07-28 18:42:22, , 8;34;35, 129.009904, -34.211172, 8.66, 254.854835, 3.899112, -10.9539, 7.89424, 1521.099907, 0.000988, 4.1615575, 0.0001354, 0.514, 5116, , , LCF, ,
True, 0011756637, 2020-07-28 17:16:14, , 6;33, 90.614868, -1.316936, 12.90, 208.470590, -11.489229, 46.5167, -42.5889, 1469.137539, 0.000104, 4.3064103, 0.0000009, 0.191, 3436, 4.60, , LCF, ,
True, 0011793277, 2020-07-28 16:45:13, , 15, 304.174131, 41.962717, 10.35, 78.971899, 3.689132, -4.4266, -4.24307, 1712.306542, 0.000297, 1.5069611, 0.0000083, 0.610, , , , LCF, ,
True, 0011799872, 2020-07-28 16:48:48, , 20, 102.053425, 55.704485, 5.87, 160.258243, 21.694214, 52.937, -105.356, 1842.942715, 0.000281, 4.2578574, 0.0001375, 0.364, 6446, 4.10, , LCF, ,
True, 0011799874, 2020-07-28 16:48:46, , 20, 102.051218, 55.704193, 5.81, 160.258158, 21.692939, 58.4994, -106.073, 1842.942705, 0.000800, 4.2579273, 0.0000376, 0.366, 6451, 4.08, , LCF, ,
True, 0012012992, 2020-07-28 17:16:48, , 8, 146.582083, -30.925560, 12.68, 262.504745, 17.058038, -29.6264, -17.5449, 1517.905474, 0.000896, 0.9011729, 0.0000106, 0.626, 5204, 4.46, , LCF, ,
True, 0012029932, 2020-07-28 16:44:08, , 14;15, 304.349017, 36.126660, 9.28, 74.204652, 0.314867, 8.50378, 18.6635, 1689.653253, 2.509377, 10.5542613, 0.0398000, 0.733, 4976, , , LCF, ,
True, 0012158853, 2020-07-28 17:16:08, , 6, 91.556013, -3.618930, 11.63, 210.999425, -11.705218, 145.437, 89.7115, 1469.552347, 0.000164, 1.2623791, 0.0000134, 0.361, 3465, 4.70, , LCF, ,
True, 0012494582, 2020-07-28 16:44:54, , 14;15, 304.539403, 38.307759, 9.79, 76.095235, 1.413408, -2.91938, -5.21158, 1684.023707, 0.000399, 0.8309453, 0.0000008, 0.648, 8602, , , LCF, ,
True, 0012529950, 2020-07-28 17:15:59, , 4;31, 51.687581, -9.342130, 12.06, 194.512045, -49.301516, 36.2166, 18.2197, 1411.572059, 0.001224, 2.4004337, 0.0000052, 0.308, 6052, 4.31, , LCF, ,
True, 0012631605, 2020-07-28 17:15:54, , 4;31, 53.116211, -6.972201, 10.19, 192.623594, -46.846880, -16.9865, -9.75291, 1411.258762, 0.000106, 0.7088063, 0.0000071, 0.539, 5514, 4.45, , LCF, ,
True, 0012632044, 2020-07-28 18:40:28, , 4, 53.181123, -8.927571, 11.65, 195.124557, -47.824350, 133.013, -97.1153, 1411.329619, 0.031213, 0.2016308, 0.0000009, 0.849, 3721, 4.72, , LCF, ,
True, 0012672792, 2020-07-28 16:44:12, , 14;15, 304.885096, 38.731655, 7.38, 76.597990, 1.428681, -2.3427, -3.67036, 1684.080929, 0.001601, 4.2116316, 0.0000463, 0.576, 10629, , , LCF, ,
True, 0012673900, 2020-07-28 16:45:06, , 15, 304.903477, 38.589080, 10.16, 76.488409, 1.336309, -3.53112, -6.03548, 1712.419698, 0.000542, 1.9102172, 0.0000204, 0.635, 9355, , , LCF, ,
True, 0012723924, 2020-07-28 18:39:45, , 2;28, 336.744624, -17.424449, 9.31, 41.522318, -55.337594, 295.003, 82.394, 1357.502611, 0.000089, 22.0004004, 0.0054080, 0.038, 4087, 4.30, , LCF, ,
True, 0012790306, 2020-07-28 16:46:42, , 17;24, 343.190921, 60.916200, 6.75, 109.006048, 1.294420, -6.98376, -10.4302, 1765.500530, 0.000011, 1.1847291, 0.0000024, 0.609, , , , LCF, ,
True, 0012824209, 2020-07-28 16:47:17, , 18;25, 33.827409, 65.481165, 14.91, 131.493262, 4.013093, 251.758, 360.118, 1790.855458, 0.080537, 1.0711624, 0.0000329, 0.527, 3446, 5.14, , LCF, A,
True, 0012862119, 2020-07-28 21:14:56, , 3, 3.969210, -12.080148, 15.50, 92.207937, -72.795039, 61.0835, -52.3305, 1390.980644, 0.021193, 11.2077438, 0.0125226, 0.254, 3287, 4.90, , LCF, ,
True, 0012915124, 2020-07-28 16:44:49, , 14;15, 304.987068, 37.835365, 11.34, 75.903742, 0.856005, -2.47446, -5.22046, 1684.260380, 0.000097, 3.1642751, 0.0000308, 0.524, , , , LCF, ,
True, 0013021029, 2020-07-28 21:16:19, , 5;32, 75.299661, -26.054157, 11.72, 227.120982, -34.764683, 0.494681, 3.1692, 1439.796012, 0.670278, 3.8523922, 0.0000638, 0.323, 6245, 4.21, -0.12, LCF, A,
True, 0013037534, 2020-07-28 16:46:43, , 17;18;24, 343.875921, 64.008621, 10.00, 110.642286, 3.938636, -4.82085, -3.16231, 1781.478385, 0.014187, 30.1826945, 0.0021669, 0.542, 5694, , , LCF, ,
True, 0013062255, 2020-07-28 18:40:54, , 5;32, 75.522732, -28.712685, 10.37, 230.316081, -35.275504, 21.0265, -2.45912, 1439.067848, 0.000567, 1.6512130, 0.0000018, 0.571, 5769, 3.85, , LCF, ,
True, 0013062697, 2020-07-28 17:18:58, , 5, 75.580560, -29.586287, 8.44, 231.369904, -35.440077, -0.862033, 3.54741, 1443.378740, 0.920109, 4.8487676, 0.0236462, 0.784, 4403, , , LCF, ,
True, 0013068361, 2020-07-28 18:39:45, , 2, 348.140904, -24.266960, 10.19, 34.709291, -67.579789, -46.8233, -27.7861, 1354.351228, 0.002098, 0.3073681, 0.0000014, 0.808, 5485, 4.35, , LCF, ,
True, 0013070701, 2020-07-28 18:40:54, , 5, 75.889983, -25.365491, 10.85, 226.503324, -34.059342, -19.7549, -52.9504, 1438.210281, 0.000345, 0.4140761, 0.0000090, 0.900, 6797, 4.17, , LCF, ,
True, 0013092260, 2020-07-28 17:15:40, , 2, 348.928378, -27.178358, 8.57, 27.274703, -68.738995, -11.2469, -2.16847, 1358.352518, 0.000276, 13.2458144, 0.0004703, 0.111, 7867, 4.14, , LCF, ,
True, 0013135572, 2020-07-28 18:40:55, , 5, 76.737362, -29.602470, 9.40, 231.687049, -34.468220, 26.4267, 27.661, 1438.071195, 0.000695, 0.3983886, 0.0000060, 0.739, 5555, 4.06, , LCF, ,
True, 0013325340, 2020-07-28 17:18:52, , 5, 78.637060, -25.328290, 11.93, 227.331969, -31.675999, 3.13937, -7.17658, 1438.153260, 0.000026, 0.8930911, 0.0000073, 0.578, 5959, 4.05, , LCF, ,
True, 0013345143, 2020-07-28 18:40:55, , 5;6;32, 78.880185, -28.750591, 9.12, 231.276370, -32.441266, 9.5177, 38.8651, 1437.998934, 0.000068, 0.6723508, 0.0000001, 0.784, 6114, 3.80, , LCF, ,
True, 0013349647, 2020-07-28 18:42:22, , 8;34, 131.580407, -8.026948, 12.21, 234.385467, 21.088840, -4.07683, -8.71041, 1518.645451, 0.006122, 1.5370594, 0.0000215, 0.376, 5928, 4.51, -0.01, LCF, A,
True, 0013351941, 2020-07-28 16:47:46, , 18, 36.417138, 61.549676, 6.91, 133.909023, 0.702656, 17.2, -12.7, 1791.924826, 0.000015, 1.5806087, 0.0000273, 0.538, , , , LCF, ,
True, 0013389059, 2020-07-28 16:46:45, , 17;18;24, 344.665811, 63.077150, 7.08, 110.563010, 2.946071, -1.15575, -3.18128, 1768.179142, 0.000318, 30.5514020, 0.0000731, 0.101, , , , LCF, ,
True, 0013684720, 2020-07-28 19:33:56, , 14;15, 305.538023, 36.064572, 12.46, 74.696840, -0.512572, 44.0407, 49.286, 1695.012201, 0.000795, 12.4378148, 0.0002501, 0.196, 3275, 4.76, , LCF, ,
True, 0013840107, 2020-07-28 16:47:22, , 18, 37.688789, 63.050555, 12.46, 133.911754, 2.315665, -27.025, -48.7568, 1792.526429, 0.030441, 2.7660840, 0.0012597, 0.470, 3424, 4.80, , LCF, ,
True, 0013957444, 2020-07-28 17:18:59, , 5;32, 75.487815, -37.039524, 8.28, 240.416080, -36.962054, 3.4, 35.0, 1441.439086, 0.000078, 3.7404363, 0.0000011, 0.257, 6314, , -0.10, LCF, ,
True, 0013968858, 2020-07-28 16:44:34, , 14;15, 305.795117, 39.162324, 8.92, 77.354905, 1.091440, -3.14101, -5.40497, 1684.772353, 0.003584, 3.4855938, 0.0000294, 0.625, 7623, , , LCF, ,
True, 0013974582, 2020-07-28 16:45:27, , 15, 305.738536, 38.306829, 11.47, 76.628136, 0.637844, -3.14498, -5.32692, 1714.142502, 0.000280, 4.8607921, 0.0004899, 0.334, 10533, , , LCF, ,
True, 0013976604, 2020-07-28 18:45:31, , 15, 305.840385, 38.001861, 10.89, 76.424020, 0.397510, 7.85756, -14.6297, 1713.881634, 0.001540, 3.2053727, 0.0004302, 0.890, 4661, , , LCF, ,
True, 0014040050, 2020-07-28 16:47:27, , 18, 38.143982, 61.538664, 10.39, 134.678208, 0.995198, 1.0, -5.6, 1793.012936, 0.001774, 10.2707341, 0.0012418, 0.273, , , , LCF, A,
True, 0014081980, 2020-07-28 17:16:12, , 5;6, 76.620224, -40.910796, 10.51, 245.350149, -36.582689, 35.4834, 146.604, 1438.870500, 0.000772, 2.9191488, 0.0000753, 0.326, 3815, 4.63, , LCF, ,
True, 0014091704, 2020-07-28 18:40:56, , 5, 77.323460, -36.590966, 9.16, 240.154744, -35.440125, 21.6596, -15.7099, 1438.414668, 0.001869, 0.7650591, 0.0001231, 0.429, 6241, 4.09, -0.38, LCF, A,
True, 0014207118, 2020-07-28 16:44:14, , 14;15, 305.962541, 38.492860, 8.18, 76.881218, 0.600660, -15.2897, -11.3262, 1684.716626, 0.000377, 2.7046116, 0.0000072, 0.626, 6653, 3.55, , LCF, ,
True, 0014307980, 2020-07-28 17:17:00, , 8;35, 144.556227, -1.074488, 11.21, 236.130724, 35.686831, -17.0012, -18.6432, 1518.125518, 0.000014, 0.8974226, 0.0000009, 0.503, 4653, 4.31, , LCF, ,
True, 0014614418, 2020-07-28 18:43:17, , 10;36, 173.957405, -29.156043, 13.39, 283.686558, 30.874521, 3.17931, -4.90387, 1571.093707, 0.124231, 0.8379827, 0.0001437, 0.519, 5670, 4.43, , LCF, A,
True, 0014617089, 2020-07-28 16:44:21, , 14;15, 306.315699, 37.554965, 11.94, 76.274647, -0.166881, -1.86264, -5.81807, 1684.997537, 0.000099, 1.6689463, 0.0000254, 0.633, 11962, , , LCF, ,
True, 0014679411, 2020-07-28 18:43:18, , 10, 174.246158, -28.823700, 9.55, 283.834847, 31.272156, -35.7009, 4.28252, 1575.407262, 0.005056, 6.0499502, 0.0050885, 0.363, 6860, 4.08, , LCF, ,
True, 0014709809, 2020-07-28 17:16:37, , 7;33, 111.850723, 15.659639, 8.43, 202.703396, 14.892596, 6.38114, -16.3326, 1505.500243, 0.000048, 9.3910703, 0.0289826, 0.605, 7513, 3.40, , LCF, A,
True, 0014826027, 2020-07-28 16:50:09, , 22, 179.504171, 14.037930, 7.82, 256.682393, 71.927459, -67.9907, 69.9125, 1900.200105, 0.000056, 0.9125680, 0.0000132, 0.747, 5830, 3.82, , LCF, ,
True, 0014842303, 2020-07-28 16:45:49, , 15, 306.377636, 37.429980, 10.35, 76.201015, -0.279197, 4.55606, -0.58401, 1711.753379, 0.000508, 0.7725964, 0.0000022, 0.674, 6746, 3.95, , LCF, A,
True, 0014844585, 2020-07-28 16:45:09, , 15, 306.409690, 37.052932, 11.41, 75.908096, -0.517983, -3.65666, -4.60739, 1711.507982, 0.000243, 1.8630983, 0.0000176, 0.585, , , , LCF, ,
True, 0014948284, 2020-07-28 16:50:21, , 22, 190.282342, 30.437122, 6.63, 156.638009, 85.994054, -20.9476, 12.5218, 1902.266006, 0.005660, 2.7036866, 0.0000568, 0.545, 7178, 3.86, , LCF, ,
True, 0015445546, 2020-07-28 16:41:27, , 10, 185.327019, -52.842588, 12.28, 298.323781, 9.759367, -1.73415, 4.19674, 1571.351851, 0.002002, 1.6827975, 0.0001059, 0.445, 5699, 4.61, , LCF, ,
True, 0015445551, 2020-07-28 18:43:18, , 10;11;37, 185.324692, -52.840833, 10.35, 298.322153, 9.760943, -1.35623, 3.91856, 1571.353105, 0.027451, 1.6827917, 0.0000020, 0.506, 6458, 4.16, , LCF, ,
True, 0015613315, 2020-07-28 16:47:06, , 17, 16.301702, 27.767541, 9.62, 126.650794, -35.004764, 29.5823, -12.5935, 1764.834585, 0.000149, 0.7166323, 0.0000015, 0.650, 7288, 4.03, 0.01, LCF, ,
True, 0015795549, 2020-07-28 16:44:06, , 14;15, 307.211862, 39.153817, 10.56, 77.984075, 0.190845, 2.37314, 0.605838, 1683.890908, 0.000018, 0.8911946, 0.0000067, 0.597, 8076, 4.08, , LCF, ,
True, 0016288184, 2020-07-28 16:42:42, , 12;39, 253.768890, -28.710560, 11.07, 353.871328, 9.233558, -8.56827, -5.56153, 1635.453101, 0.334006, 4.3596973, 0.0013715, 0.471, 6218, 4.31, , LCF, A,
True, 0016316642, 2020-07-28 16:45:36, , 14;15, 307.613757, 41.223647, 9.88, 79.840117, 1.157327, -3.13462, -4.36246, 1684.383168, 0.027080, 4.0218798, 0.0000644, 0.758, 6506, , , LCF, ,
True, 0016479253, 2020-07-28 16:48:40, , 20, 101.994319, 36.451392, 10.98, 179.333866, 15.076550, 0.102008, -6.2259, 1848.140911, 0.002194, 6.9481612, 0.0013035, 0.347, 7336, 3.64, 0.56, LCF, ,
True, 0016485009, 2020-07-28 16:48:57, , 20, 102.186584, 39.302520, 13.84, 176.656316, 16.304320, 2.62552, -12.0617, 1842.785002, 0.001721, 1.0056497, 0.0000748, 0.829, 12787, , , LCF, ,
True, 0016596302, 2020-07-28 16:48:44, , 20, 105.863196, 40.204468, 9.25, 176.827708, 19.266560, 40.5272, -87.4049, 1843.776956, 0.022531, 2.5466730, 0.0001776, 0.871, 8832, 4.61, , LCF, ,
True, 0016617827, 2020-07-28 16:45:35, , 15, 307.771882, 38.783478, 10.86, 77.940407, -0.379087, -24.61, -103.0, 1711.631106, 0.000009, 0.2906367, 0.0000073, 0.720, 5315, , , LCF, ,
True, 0016700335, 2020-07-28 16:48:40, , 20, 106.456016, 41.259428, 11.49, 175.928857, 20.039991, 4.82515, -5.73937, 1843.896695, 0.001739, 2.8700507, 0.0003242, 0.521, 6525, 3.48, , LCF, ,
True, 0016703161, 2020-07-28 16:48:47, , 20, 106.622716, 37.599153, 9.42, 179.632994, 18.934781, -21.3, -7.4, 1843.401112, 0.000348, 6.0030650, 0.0002339, 0.261, 5759, , , LCF, ,
True, 0016728252, 2020-07-28 16:45:01, , 14;15, 307.793942, 41.531516, 9.51, 80.168583, 1.229585, -3.10293, -4.34315, 1685.269122, 0.004166, 4.8506288, 0.0004555, 0.541, 10353, , , LCF, ,
True, 0016740101, 2020-07-28 16:44:41, , 14;15, 307.859806, 39.938824, 7.58, 78.912808, 0.248520, 16.7278, 21.4779, 1684.889517, 0.032004, 1.4811061, 0.0000415, 0.575, 9550, 4.11, , LCF, ,
True, 0016805614, 2020-07-28 16:49:16, , 21, 141.849214, 39.510297, 11.48, 183.027591, 46.229986, 114.462, -159.237, 1876.983461, 0.000440, 8.4916123, 0.0003462, 0.098, 3462, 4.87, , LCF, ,
True, 0016805617, 2020-07-28 16:48:59, , 21, 141.868211, 39.504975, 8.50, 183.035147, 46.244677, 114.928, -158.042, 1873.165726, 0.000768, 8.4909155, 0.0002749, 0.074, 4144, 4.31, , LCF, ,
True, 0016805628, 2020-07-28 16:49:11, , 21, 141.857766, 39.428753, 10.17, 183.145420, 46.237057, 25.8807, -134.028, 1874.386645, 0.001096, 4.0757598, 0.0002699, 0.233, 4861, 4.45, 0.20, LCF, ,
True, 0017005768, 2020-07-28 16:46:40, , 17, 20.610570, 26.925749, 9.92, 131.418929, -35.434541, 14.4, -4.7, 1765.270386, 0.001392, 6.8397291, 0.0005586, 0.190, 5766, , , LCF, A,
True, 0017206122, 2020-07-28 16:49:06, , 21, 146.212061, 41.264132, 10.66, 180.173766, 49.462743, 5.17907, -7.62105, 1870.552078, 0.000348, 4.4532299, 0.0001579, 0.260, 6495, 3.90, , LCF, ,
True, 0017299918, 2020-07-28 16:49:20, , 21, 160.333151, 38.258830, 10.98, 182.380506, 60.641975, -6.1, -29.1, 1871.189368, 0.000293, 2.0280582, 0.0000462, 0.337, 5542, , 0.16, LCF, ,
True, 0017451194, 2020-07-28 16:45:06, , 15, 308.293757, 41.372892, 11.20, 80.262809, 0.833831, -1.76964, -3.631, 1713.985838, 0.000186, 2.9784000, 0.0001022, 0.484, , , , LCF, ,
True, 0017468122, 2020-07-28 17:19:35, , 24;25, 242.788607, 35.128829, 9.08, 56.425069, 46.965772, -76.0687, 81.1292, 1958.823051, 0.000951, 4.9338970, 0.0001406, 0.260, 6317, 4.25, , LCF, ,
True, 0017539192, 2021-02-23 2:57:25, , 24;25, 243.425449, 31.951889, 10.83, 51.899288, 46.134794, None, None, 1956.100199, 0.000018, 0.5318301, 0.0000002, 0.667, 5283, , , LCF, ,
True, 0017562290, 2021-02-23 2:57:26, , 24;25, 243.744295, 30.276576, 11.64, 49.573129, 45.625822, None, None, 1956.039546, 0.000018, 0.3081868, 0.0000001, 0.756, 5421, 4.31, , LCF, ,
True, 0018028547, 2020-07-28 16:50:12, , 22, 172.707966, 41.286831, 6.47, 167.198325, 68.230712, 93.0, -96.0, 1902.988228, 0.000280, 7.3991220, 0.0003938, 0.124, 6431, , , LCF, A,
True, 0018225199, 2020-07-28 16:46:37, , 17, 22.874046, 28.060155, 10.92, 133.596624, -33.980686, 0.301622, -8.19706, 1765.907001, 0.000626, 1.8827519, 0.0000419, 0.543, 9791, 4.32, , LCF, ,
True, 0018250189, 2020-07-28 16:46:52, , 17, 22.999417, 29.822794, 15.20, 133.334091, -32.228379, 7.53756, -3.92278, 1764.730919, 0.000075, 0.1396417, 0.0000015, 0.556, , , , LCF, ,
True, 0018269802, 2021-02-23 2:57:58, , 25;26, 264.835832, 35.702931, 10.71, 60.596763, 29.322187, None, None, 1984.008393, 0.001699, 0.3431555, 0.0000003, 0.740, 5704, 3.91, , LCF, ,
True, 0018271803, 2021-02-23 2:57:59, , 25;26, 264.903364, 32.946320, 9.54, 57.565268, 28.570299, None, None, 1983.794938, 0.000151, 0.8180907, 0.0000027, 0.594, 6603, 4.08, , LCF, ,
True, 0018319090, 2020-12-01 19:07:00, , 25;26, 265.338628, 31.415346, 11.02, 56.009300, 27.796564, -8.6334, -10.436, 1990.910995, 0.000377, 15.4251764, 0.0004641, 0.057, 6247, 4.32, 0.04, LCF, ,
True, 0018433724, 2021-02-23 2:58:00, , 25;26, 265.972527, 31.530094, 11.55, 56.306382, 27.310671, None, None, 1983.904204, 0.000033, 0.4076033, 0.0000008, 0.819, 6745, 4.23, , LCF, ,
True, 0018534775, 2021-02-23 2:58:00, , 25;26, 266.300386, 33.452560, 11.17, 58.473802, 27.580253, None, None, 1983.734488, 0.000737, 0.3358641, 0.0000004, 0.757, 5485, , , LCF, ,
True, 0018636142, 2021-02-23 2:58:01, , 25;26, 266.868971, 32.357541, 10.64, 57.440430, 26.817235, None, None, 1986.738554, 0.000550, 0.4315181, 0.0000008, 0.899, 6436, 4.07, , LCF, ,
True, 0018914916, 2020-07-28 17:16:47, , 7;34, 118.923170, 13.805915, 11.15, 207.432120, 20.362789, -16.3297, -5.44856, 1494.113602, 0.000089, 11.2840942, 0.0000874, 0.081, 5486, 4.58, -0.06, LCF, ,
True, 0018915591, 2020-07-28 17:16:38, , 7, 118.913079, 12.669037, 9.94, 208.530692, 19.884673, 1.40413, -2.4761, 1492.785036, 0.000422, 6.9856401, 0.0001346, 0.434, 7433, 3.42, 0.46, LCF, A,
True, 0019193162, 2020-07-28 17:16:37, , 7, 123.798256, -6.315023, 8.88, 228.570601, 15.424562, -6.62556, 1.35542, 1491.942796, 0.000125, 5.6916577, 0.0000226, 0.384, 7213, 3.52, , LCF, ,
True, 0019271382, 2020-07-28 16:49:53, , 8;9;35, 139.178912, -35.224444, 11.69, 261.046558, 9.648742, -0.23497, -8.28144, 1517.842393, 0.000692, 2.5883459, 0.0000014, 0.381, 7607, 4.19, , LCF, ,
True, 0019570530, 2020-12-01 19:07:01, , 7, 124.936851, -10.108648, 12.53, 232.536317, 14.435182, 24.62, -74.66, 1499.489907, 0.021778, 12.4471515, 0.0419994, 0.286, 3852, 4.65, , LCF, ,
True, 0020072363, 2020-07-28 19:33:01, , 5;6;32;33, 89.026132, -38.280372, 8.69, 244.359953, -26.713417, -2.00862, 11.9447, 1438.225747, 0.000995, 0.5160955, 0.0003600, 0.859, 9369, 4.42, , LCF, ,
True, 0020095466, 2020-07-28 17:18:56, , 5;6, 89.226638, -36.075306, 9.49, 242.032675, -25.979532, -26.8197, -19.3953, 1438.184844, 0.000456, 0.2118497, 0.0000036, 0.437, 5966, 4.49, , LCF, A,
True, 0020176492, 2020-07-28 17:18:53, , 5, 89.766058, -39.457548, 11.09, 245.796009, -26.452039, 4.46245, 16.0421, 1439.829249, 0.000125, 2.2213018, 0.0000080, 0.557, 6990, 3.70, , LCF, ,
True, 0020212631, 2020-07-28 16:50:27, , 23;24, 227.038060, 39.970240, 10.06, 66.214357, 59.002224, -82.8253, 60.7128, 1930.006684, 0.000777, 0.2971598, 0.0000009, 0.824, 5665, 4.19, -0.71, LCF, ,
True, 0020239565, 2020-07-28 16:50:25, , 23;24, 227.792208, 38.950897, 8.27, 64.045585, 58.658448, -99.4061, 66.7977, 1929.654487, 0.000257, 6.0211645, 0.0000486, 0.257, 5909, 4.05, , LCF, ,
True, 0020299889, 2020-07-28 16:50:37, , 23;24, 228.385547, 38.568210, 9.50, 63.158750, 58.277110, -45.7313, -20.9937, 1951.041183, 0.000800, 7.6062167, 0.0015527, 0.496, 4906, , , LCF, ,
True, 0020876588, 2020-07-28 16:47:44, , 18, 42.284078, 44.252221, 10.94, 144.168148, -13.712480, -5.86283, -5.42153, 1792.318610, 0.003636, 3.1497806, 0.0011490, 0.532, 6506, 3.70, -0.60, LCF, ,
True, 0021126323, 2021-02-23 2:58:20, , 25;26, 274.924327, 50.177327, 10.99, 78.332975, 25.397367, None, None, 1987.660433, 0.000468, 1.8416171, 0.0000401, 0.525, 7210, 4.17, 0.06, LCF, ,
True, 0021174723, 2020-07-28 16:47:44, , 18, 36.400648, 28.097470, 13.01, 147.024631, -30.331586, 23.9273, -17.7841, 1790.751311, 0.000316, 0.2318808, 0.0000005, 0.557, 6752, , , LCF, ,
True, 0021175869, 2020-07-28 17:14:57, , 18, 36.560819, 28.739531, 9.91, 146.867524, -29.688486, -12.6, -6.1, 1804.435354, 0.009589, 2.7393993, 0.0016576, 0.875, 5804, , , LCF, ,
True, 0021184505, 2020-07-28 17:16:39, , 7;34, 128.852687, 12.011641, 8.80, 213.599914, 28.450885, -82.2271, -73.2763, 1495.179543, 0.003317, 5.2919898, 0.0033657, 0.876, 6146, 4.24, , LCF, ,
True, 0021319374, 2020-07-28 16:48:23, , 19, 72.997249, 46.714993, 11.11, 159.432350, 1.610548, 0.0503324, -4.04913, 1824.559272, 0.000473, 1.7609748, 0.0000740, 0.430, 8398, 3.90, , LCF, ,
True, 0021442712, 2020-07-28 19:33:01, , 5;6, 85.406555, -38.373604, 9.40, 243.700558, -29.494107, -17.7091, -57.5918, 1438.336216, 0.002017, 0.3495390, 0.0000049, 0.951, 5571, 4.17, , LCF, ,
True, 0021499327, 2020-07-28 16:49:08, , 21, 148.765336, 36.063720, 11.70, 188.191779, 51.732313, -17.0993, -31.0385, 1875.295171, 0.000711, 14.7836424, 0.0006833, 0.167, 5747, 4.21, , LCF, ,
True, 0021499609, 2020-07-28 16:49:12, , 21, 148.940265, 37.195099, 8.43, 186.357464, 51.843377, -58.3026, -31.9942, 1869.731935, 0.000585, 8.4780878, 0.0000295, 0.205, 5958, 4.15, , LCF, ,
True, 0021639186, 2020-07-28 17:17:17, , 10, 180.385815, -44.147980, 10.00, 293.563173, 17.814236, -22.1004, 69.7441, 1574.859565, 0.015565, 4.7297276, 0.0073496, 0.467, 5294, 4.64, , LCF, ,
True, 0021729403, 2020-07-28 18:40:57, , 5, 88.260416, -40.313719, 11.79, 246.418890, -27.778810, 4.8368, 17.4604, 1438.146157, 0.000149, 0.4053460, 0.0000016, 0.690, 6081, 4.17, , LCF, ,
True, 0021827849, 2020-07-28 16:41:30, , 10, 181.700031, -42.534467, 14.38, 294.225703, 19.581422, -4.21086, -3.23121, 1571.580823, 0.000463, 0.9426368, 0.0007904, 0.458, 5728, 4.44, , LCF, ,
True, 0022017780, 2020-07-28 16:50:04, , 22;23, 195.818372, 36.616846, 9.86, 108.863989, 80.185939, -4.98515, -15.8402, 1900.257173, 0.000090, 0.3842047, 0.0000041, 0.809, 6011, 4.08, , LCF, ,
True, 0022079739, 2020-07-28 16:50:03, , 9, 148.147783, -27.117953, 15.20, 260.876052, 20.799511, 8.66009, -3.73234, 1544.662504, 0.002512, 0.6861425, 0.0001285, 0.458, 3753, 4.78, , LCF, A,
True, 0022120766, 2020-07-28 16:49:51, , 8;9, 148.488174, -24.146959, 10.23, 258.962840, 23.202636, 11.4124, -92.4941, 1518.472114, 0.004142, 2.4967030, 0.0001789, 0.683, 5345, 4.43, , LCF, ,
True, 0022146154, 2020-07-28 16:49:33, , 9, 148.763398, -25.133105, 9.99, 259.885214, 22.642846, -86.5884, -14.328, 1549.909382, 0.000328, 18.1921987, 0.0155509, 0.107, 6101, 4.13, , LCF, ,
True, 0022221233, 2020-07-27 20:25:49, , 9, 148.984948, -24.052037, 10.60, 259.257522, 23.578798, -57.42, 12.7852, 1544.767221, 0.000888, 1.8623447, 0.0002198, 0.686, 5258, 3.82, , LCF, ,
True, 0022390773, 2020-07-27 20:26:01, , 10, 184.178973, -45.867474, 8.97, 296.636757, 16.579434, 4.2859, -32.5931, 1572.061846, 0.000348, 11.3051195, 0.0002512, 0.109, 5921, 4.26, , LCF, ,
True, 0022457438, 2020-07-28 16:41:21, , 10, 186.889632, -18.608055, 9.30, 295.069622, 43.898849, -157.56, 57.17, 1571.283005, 0.000180, 0.3606758, 0.0000005, 0.717, , , , LCF, ,
True, 0022481474, 2020-07-28 16:41:39, , 10;37, 187.114231, -18.927659, 12.01, 295.417344, 43.608521, -217.75, 15.37, 1571.009183, 0.000817, 0.4403005, 0.0000003, 0.433, 3707, 4.64, , LCF, ,
True, 0022538139, 2020-07-28 17:16:52, , 8, 107.664978, -41.265095, 7.59, 252.352210, -14.164049, -2.8, -7.2, 1520.180553, 0.000198, 4.6328668, 0.0000975, 0.321, 8979, , , LCF, ,
True, 0022590328, 2020-07-28 16:48:47, , 20, 107.670008, 46.062174, 9.28, 171.310715, 22.342266, 1.43594, -20.3887, 1843.627327, 0.000380, 2.7375935, 0.0000743, 0.295, 6636, 4.11, , LCF, ,
