,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err,rscl_flux,rscl_err
246,55744.9755726,0.01138523,0.980796,0.001669,0.874206,0.002591,0.890277,0.001515,0.871677,0.001765,
247,55744.99600656,0.04354221,1.056996,0.001669,0.991876,0.002592,0.959504,0.001515,0.952332,0.001765,
248,55745.01644062,0.07569935,1.092539,0.001669,1.048022,0.002592,0.99183,0.001515,0.989994,0.001765,
249,55745.03687478,0.10785665,1.095972,0.001669,1.052744,0.002592,0.995008,0.001515,0.993697,0.001765,
250,55745.05730874,0.14001363,1.107375,0.001669,1.070997,0.002592,1.005423,0.001515,1.005831,0.001765,
251,55745.0777428,0.17217076,1.110777,0.001669,1.076354,0.002592,1.008575,0.001516,1.009504,0.001766,
252,55745.09817686,0.2043279,1.115399,0.001669,1.084109,0.002593,1.012834,0.001516,1.014466,0.001766,
253,55745.11861092,0.23648504,1.122223,0.001669,1.094817,0.002593,1.019094,0.001516,1.021759,0.001766,
254,55745.13904498,0.26864218,1.126928,0.001669,1.101835,0.002593,1.02343,0.001516,1.026811,0.001766,
255,55745.15947904,0.30079931,1.126531,0.00167,1.101276,0.002593,1.023132,0.001516,1.026464,0.001766,
256,55745.1799131,0.33295645,1.124918,0.00167,1.09855,0.002593,1.021731,0.001517,1.024832,0.001767,
257,55745.20034726,0.36511375,1.123992,0.00167,1.097531,0.002594,1.020953,0.001517,1.023925,0.001767,
258,55745.22078132,0.39727088,1.122596,0.00167,1.095007,0.002594,1.019748,0.001517,1.022521,0.001767,
259,55745.24121528,0.42942786,1.117555,0.00167,1.087479,0.002594,1.015232,0.001517,1.01726,0.001767,
260,55745.26164944,0.46158516,1.075444,0.00167,1.022346,0.002594,0.977037,0.001517,0.972759,0.001767,
261,55745.2820835,0.4937423,1.003488,0.00167,0.910392,0.002594,0.911721,0.001517,0.896661,0.001767,
262,55745.30251746,-0.47410072,1.033197,0.00167,0.95712,0.002594,0.938771,0.001517,0.928176,0.001767,
263,55745.32295161,-0.44194344,1.092985,0.00167,1.049245,0.002594,0.993157,0.001517,0.99154,0.001767,
264,55745.34338567,-0.40978631,1.095725,0.00167,1.054368,0.002594,0.995708,0.001517,0.994513,0.001767,
265,55745.36381963,-0.37762933,1.09506,0.00167,1.053147,0.002594,0.995165,0.001518,0.99388,0.001769,
266,55745.38425378,-0.34547205,1.097615,0.00167,1.057339,0.002594,0.997548,0.001518,0.996656,0.001769,
267,55745.40468784,-0.31331491,1.098828,0.00167,1.059274,0.002594,0.998712,0.001518,0.998012,0.001769,
268,55745.425122,-0.28115761,1.097231,0.00167,1.056811,0.002593,0.997322,0.001518,0.996393,0.001769,
269,55745.44555595,-0.24900065,1.102809,0.00167,1.065723,0.002594,1.002454,0.001518,1.002372,0.001769,
270,55745.46599001,-0.21684351,1.098318,0.00167,1.05832,0.002593,0.998433,0.001518,0.997687,0.001769,
271,55745.48642416,-0.18468623,1.0975,0.00167,1.057664,0.002593,0.997751,0.001518,0.996893,0.001769,
272,55745.50685812,-0.15252925,1.093204,0.00167,1.050782,0.002593,0.993907,0.001518,0.992414,0.001769,
273,55745.52729217,-0.12037213,1.093488,0.00167,1.051263,0.002593,0.994226,0.001518,0.992786,0.001769,
274,55745.54772633,-0.08821484,1.088598,0.00167,1.043493,0.002593,0.989841,0.001518,0.987677,0.001769,
275,55745.56816028,-0.05605787,1.076626,0.001669,1.025072,0.002593,0.979015,0.001518,0.975064,0.001769,
276,55745.58859434,-0.02390073,1.00348,0.001669,0.911429,0.002593,0.912557,0.001518,0.897635,0.001769,
277,55745.60902849,0.00825655,0.972106,0.001669,0.862508,0.002593,0.884081,0.001518,0.864458,0.001769,
278,55745.62946244,0.04041351,1.048071,0.001669,0.98131,0.002593,0.953225,0.001518,0.945016,0.001769,
279,55745.6498966,0.07257081,1.089996,0.001669,1.045821,0.002593,0.991417,0.001518,0.989513,0.001769,
280,55745.67033065,0.10472793,1.095183,0.001669,1.054359,0.002593,0.996196,0.001518,0.995081,0.001769,
281,55745.6907647,0.13688505,1.103637,0.001669,1.067648,0.002593,1.003948,0.001518,1.004113,0.001769,
282,55745.71119876,0.16904219,1.107874,0.001669,1.074167,0.002593,1.007864,0.001519,1.008675,0.00177,
283,55745.73163281,0.20119931,1.113604,0.001669,1.083089,0.002593,1.013139,0.001519,1.014821,0.00177,
284,55745.75206686,0.23335643,1.11946,0.001668,1.091925,0.002592,1.018529,0.001518,1.021101,0.001769,
285,55745.77250091,0.26551355,1.125037,0.001668,1.101075,0.00259,1.023666,0.001517,1.027086,0.001767,
286,55745.79293496,0.29767067,1.122238,0.001667,1.096651,0.002589,1.021182,0.001517,1.024192,0.001767,
287,55745.81336891,0.32982764,1.124084,0.001666,1.099761,0.002588,1.022924,0.001516,1.026222,0.001766,
288,55745.83380306,0.36198492,1.119543,0.001666,1.093005,0.002587,1.018854,0.001516,1.02148,0.001766,
289,55745.85423711,0.39414204,1.121041,0.001665,1.094865,0.002586,1.02028,0.001515,1.023141,0.001765,
290,55745.87467117,0.42629918,1.111756,0.001664,1.080716,0.002585,1.011891,0.001515,1.013367,0.001765,
291,55745.89510521,0.45845628,1.078929,0.001663,1.029035,0.002584,0.982073,0.001514,0.978627,0.001764,
292,55745.91553926,0.49061341,1.001568,0.001663,0.909361,0.002583,0.911713,0.001514,0.896651,0.001764,
293,55745.93597341,-0.47722931,1.019591,0.001662,0.937293,0.002581,0.928176,0.001513,0.915832,0.001763,
294,55745.95640736,-0.44507235,1.085465,0.001661,1.039912,0.00258,0.988204,0.001512,0.98577,0.001762,
295,55745.97684141,-0.41291523,1.093214,0.001661,1.05244,0.002579,0.995319,0.001512,0.994059,0.001762,
296,55745.99727556,-0.38075795,1.095197,0.00166,1.054966,0.002578,0.997186,0.001511,0.996235,0.00176,
297,55746.01770951,-0.34860098,1.093734,0.001659,1.053495,0.002577,0.995915,0.001511,0.994754,0.00176,
298,55746.03814356,-0.31644386,1.097057,0.001658,1.058087,0.002576,0.999001,0.00151,0.998349,0.001759,
299,55746.0585777,-0.2842866,1.099888,0.001658,1.062835,0.002575,1.00164,0.00151,1.001424,0.001759,
300,55746.07901165,-0.25212963,1.096119,0.001657,1.056778,0.002574,0.998269,0.001509,0.997496,0.001758,
301,55746.0994458,-0.21997236,1.099182,0.001656,1.061971,0.002573,1.00112,0.001508,1.000818,0.001757,
302,55746.11987985,-0.18781523,1.100877,0.001655,1.064618,0.002572,1.002725,0.001508,1.002688,0.001757,
303,55746.14031379,-0.15565828,1.094388,0.001655,1.054446,0.00257,0.996875,0.001507,0.995872,0.001756,
304,55746.16074794,-0.12350101,1.09196,0.001654,1.051012,0.002569,0.994724,0.001507,0.993366,0.001756,
305,55746.18118198,-0.0913439,1.083326,0.001653,1.036839,0.002568,0.986919,0.001506,0.984273,0.001755,
306,55746.20161603,-0.05918678,1.081883,0.001653,1.035482,0.002567,0.985664,0.001506,0.98281,0.001755,
307,55746.22205008,-0.02702966,1.008456,0.001652,0.92071,0.002566,0.918824,0.001505,0.904936,0.001753,
308,55746.24248412,0.00512745,0.969245,0.001652,0.860435,0.002567,0.883152,0.001506,0.863375,0.001755,
309,55746.26291817,0.03728457,1.035619,0.001653,0.963219,0.002568,0.943687,0.001506,0.933904,0.001755,
310,55746.28335221,0.06944168,1.087295,0.001654,1.043701,0.002569,0.990836,0.001507,0.988836,0.001756,
311,55746.30378626,0.1015988,1.091522,0.001654,1.050738,0.00257,0.994749,0.001508,0.993395,0.001757,
312,55746.3242204,0.13375606,1.098183,0.001655,1.060366,0.002571,1.00088,0.001508,1.000538,0.001757,
313,55746.34465434,0.16591301,1.106605,0.001655,1.07435,0.002572,1.008617,0.001509,1.009553,0.001758,
314,55746.36508839,0.19807013,1.111649,0.001656,1.082202,0.002572,1.013276,0.001509,1.014981,0.001758,
315,55746.38552243,0.23022724,1.119406,0.001657,1.093488,0.002573,1.020409,0.00151,1.023291,0.001759,
316,55746.40595657,0.2623845,1.121354,0.001657,1.097373,0.002574,1.022246,0.001511,1.025432,0.00176,
317,55746.42639052,0.29454147,1.121862,0.001658,1.097989,0.002575,1.022772,0.001511,1.026044,0.00176,
318,55746.44682466,0.32669873,1.121016,0.001658,1.097055,0.002576,1.022062,0.001512,1.025217,0.001762,
319,55746.4672586,0.35885568,1.120547,0.001659,1.096027,0.002577,1.021697,0.001513,1.024792,0.001763,
320,55746.48769264,0.39101279,1.117122,0.00166,1.090759,0.002578,1.018636,0.001513,1.021226,0.001763,
321,55746.50812678,0.42317005,1.110846,0.00166,1.081148,0.002579,1.012974,0.001514,1.014629,0.001764,
322,55746.52856073,0.45532702,1.085507,0.001661,1.041536,0.00258,0.989928,0.001515,0.987778,0.001765,
323,55746.54899487,0.48748428,1.005115,0.001661,0.91731,0.002581,0.91667,0.001515,0.902427,0.001765,
324,55746.56942891,-0.48035862,1.007707,0.001662,0.920862,0.002581,0.919089,0.001516,0.905245,0.001766,
325,55746.58986285,-0.44820167,1.080027,0.001663,1.033226,0.002582,0.985109,0.001516,0.982164,0.001766,
326,55746.61029699,-0.4160444,1.097402,0.001663,1.060755,0.002583,1.001018,0.001517,1.000699,0.001767,
327,55746.63073103,-0.3838873,1.09271,0.001664,1.053259,0.002584,0.996798,0.001518,0.995783,0.001769,
328,55746.65116497,-0.35173035,1.092323,0.001664,1.053072,0.002585,0.996506,0.001518,0.995442,0.001769,
329,55746.67159911,-0.31957308,1.093923,0.001665,1.055426,0.002586,0.998026,0.001519,0.997213,0.00177,
330,55746.69203315,-0.28741598,1.093172,0.001666,1.054416,0.002587,0.997401,0.00152,0.996485,0.001771,
331,55746.71246708,-0.25525905,1.096144,0.001666,1.058527,0.002588,1.000173,0.00152,0.999715,0.001771,
332,55746.73290122,-0.22310178,1.093743,0.001666,1.054958,0.002587,0.998042,0.00152,0.997232,0.001771,
333,55746.75333526,-0.19094468,1.091703,0.001665,1.051912,0.002586,0.996241,0.001519,0.995134,0.00177,
334,55746.7737694,-0.15878741,1.091812,0.001664,1.05208,0.002585,0.9964,0.001519,0.995319,0.00177,
335,55746.79420334,-0.12663046,1.088149,0.001664,1.047113,0.002584,0.993117,0.001518,0.991494,0.001769,
336,55746.81463737,-0.09447337,1.083507,0.001663,1.039059,0.002583,0.988941,0.001518,0.986628,0.001769,
337,55746.83507151,-0.06231611,1.081653,0.001662,1.037076,0.002582,0.987308,0.001517,0.984726,0.001767,
338,55746.85550545,-0.03015916,1.016311,0.001662,0.935338,0.002581,0.927721,0.001517,0.915302,0.001767,
339,55746.87593949,0.00199795,0.968258,0.001661,0.86069,0.00258,0.88391,0.001517,0.864258,0.001767,
340,55746.89637362,0.03415519,1.022407,0.001661,0.945078,0.00258,0.933398,0.001516,0.921916,0.001766,
341,55746.91680766,0.0663123,1.089283,0.00166,1.048909,0.002579,0.994512,0.001516,0.993119,0.001766,
342,55746.93724159,0.09846923,1.088381,0.001659,1.047731,0.002578,0.993748,0.001515,0.992229,0.001765,
343,55746.95767573,0.1306265,1.097212,0.001659,1.061212,0.002577,1.001872,0.001515,1.001694,0.001765,
344,55746.97810976,0.16278359,1.099397,0.001658,1.064991,0.002576,1.003927,0.001514,1.004088,0.001764,
345,55746.9985437,0.19494054,1.109722,0.001658,1.080875,0.002575,1.013417,0.001514,1.015145,0.001764,
346,55747.01897783,0.22709778,1.114497,0.001657,1.088783,0.002574,1.017839,0.001513,1.020297,0.001763,
347,55747.03941187,0.25925489,1.119182,0.001656,1.095706,0.002573,1.022179,0.001513,1.025354,0.001763,
348,55747.0598459,0.29141198,1.117464,0.001656,1.093188,0.002572,1.020671,0.001512,1.023597,0.001762,
349,55747.08027994,0.32356909,1.119789,0.001655,1.097162,0.002571,1.022856,0.001512,1.026142,0.001762,
350,55747.10071387,0.35572602,1.121492,0.001654,1.099313,0.00257,1.024473,0.001511,1.028026,0.00176,
351,55747.121148,0.38788327,1.112827,0.001654,1.086497,0.002569,1.016619,0.001511,1.018876,0.00176,
352,55747.14158204,0.42004037,1.108146,0.001653,1.079158,0.002568,1.012403,0.00151,1.013964,0.001759,
353,55747.16201597,0.45219731,1.08674,0.001653,1.045703,0.002567,0.992906,0.00151,0.991248,0.001759,
354,55747.1824501,0.48435455,1.010557,0.001652,0.927201,0.002566,0.923356,0.001509,0.910216,0.001758,
355,55747.20288413,-0.48348836,1.004251,0.001651,0.917137,0.002565,0.91765,0.001509,0.903568,0.001758,
356,55747.22331807,-0.45133141,1.072909,0.001652,1.024882,0.002566,0.980446,0.00151,0.976731,0.001759,
357,55747.2437522,-0.41917416,1.090732,0.001653,1.052357,0.002568,0.996792,0.001511,0.995776,0.00176,
358,55747.26418623,-0.38701707,1.089267,0.001654,1.050268,0.002569,0.995513,0.001511,0.994285,0.00176,
359,55747.28462036,-0.35485982,1.089485,0.001654,1.050894,0.00257,0.995772,0.001512,0.994587,0.001762,
360,55747.30505429,-0.32270289,1.088907,0.001655,1.049622,0.002571,0.995303,0.001513,0.994041,0.001763,
361,55747.32548832,-0.2905458,1.090672,0.001656,1.052612,0.002572,0.996976,0.001514,0.99599,0.001764,
362,55747.34592245,-0.25838855,1.092951,0.001657,1.05613,0.002573,0.999119,0.001514,0.998487,0.001764,
363,55747.36635638,-0.22623162,1.095213,0.001657,1.060438,0.002575,1.001247,0.001515,1.000966,0.001765,
364,55747.38679041,-0.19407453,1.090731,0.001658,1.053159,0.002576,0.997209,0.001516,0.996261,0.001766,
365,55747.40722454,-0.16191728,1.088469,0.001659,1.049438,0.002577,0.9952,0.001517,0.993921,0.001767,
366,55747.42765857,-0.12976019,1.086783,0.00166,1.047513,0.002578,0.993718,0.001518,0.992194,0.001769,
367,55747.4480925,-0.09760326,1.078895,0.00166,1.034713,0.002579,0.986565,0.001518,0.98386,0.001769,
368,55747.46852663,-0.06544601,1.076471,0.001661,1.031309,0.00258,0.984407,0.001519,0.981346,0.00177,
369,55747.48896065,-0.03328893,1.019731,0.001662,0.943281,0.002581,0.932575,0.00152,0.920957,0.001771,
370,55747.50939468,-0.00113184,0.964052,0.001663,0.856569,0.002583,0.881707,0.001521,0.861692,0.001772,
371,55747.52982871,0.03102525,1.013522,0.001663,0.934015,0.002584,0.927007,0.001521,0.91447,0.001772,
372,55747.55026274,0.06318234,1.077563,0.001664,1.032375,0.002585,0.985641,0.001522,0.982784,0.001773,
373,55747.57069686,0.09533957,1.082586,0.001665,1.041276,0.002586,0.990294,0.001523,0.988205,0.001774,
374,55747.59113079,0.1274965,1.092939,0.001666,1.057027,0.002587,0.999824,0.001524,0.999308,0.001776,
375,55747.61156482,0.15965359,1.096519,0.001666,1.063192,0.002589,1.003159,0.001525,1.003194,0.001777,
376,55747.63199894,0.19181083,1.107149,0.001667,1.07982,0.00259,1.012944,0.001525,1.014594,0.001777,
377,55747.65243287,0.22396776,1.110889,0.001668,1.085712,0.002591,1.016426,0.001526,1.018651,0.001778,
378,55747.6728669,0.25612485,1.115229,0.001669,1.092855,0.002592,1.020458,0.001527,1.023348,0.001779,
379,55747.69330102,0.28828208,1.116735,0.001669,1.094808,0.002593,1.021897,0.001528,1.025025,0.00178,
380,55747.71373495,0.32043901,1.113697,0.001669,1.090263,0.002593,1.019177,0.001527,1.021856,0.001779,
381,55747.73416907,0.35259625,1.113157,0.001669,1.089165,0.002592,1.018744,0.001527,1.021351,0.001779,
382,55747.754603,0.38475318,1.111849,0.001669,1.087439,0.002592,1.017607,0.001527,1.020027,0.001779,
383,55747.77503702,0.41691025,1.111307,0.001668,1.087205,0.002592,1.017171,0.001527,1.019519,0.001779,
384,55747.79547114,0.44906749,1.088187,0.001668,1.050698,0.002591,0.996069,0.001527,0.994933,0.001779,
385,55747.81590507,0.48122442,1.01502,0.001668,0.9374,0.002591,0.929151,0.001527,0.916968,0.001779,
386,55747.83633909,-0.48661851,0.993429,0.001667,0.903987,0.00259,0.90944,0.001526,0.894003,0.001778,
387,55747.85677321,-0.45446127,1.063018,0.001667,1.012237,0.002589,0.973204,0.001526,0.968293,0.001778,
388,55747.87720714,-0.42230434,1.089025,0.001667,1.053126,0.002589,0.997073,0.001526,0.996103,0.001778,
389,55747.89764116,-0.39014727,1.086197,0.001666,1.047882,0.002589,0.994542,0.001526,0.993154,0.001778,
390,55747.9385093,-0.32583296,1.089653,0.001666,1.052967,0.002587,0.997825,0.001525,0.996979,0.001777,
391,55747.95894333,-0.29367587,1.091361,0.001665,1.056427,0.002587,0.999448,0.001525,0.99887,0.001777,
392,55747.97937735,-0.26151879,1.091691,0.001665,1.057044,0.002586,0.99981,0.001525,0.999292,0.001777,
393,55747.99981137,-0.22936172,1.088483,0.001665,1.051835,0.002586,0.996931,0.001525,0.995937,0.001777,
394,55748.02024539,-0.19720464,1.090729,0.001665,1.055498,0.002585,0.999047,0.001525,0.998403,0.001777,
395,55748.04067941,-0.16504757,1.086398,0.001664,1.048628,0.002585,0.995139,0.001524,0.99385,0.001776,
396,55748.06111343,-0.1328905,1.086462,0.001664,1.048739,0.002584,0.995256,0.001524,0.993986,0.001776,
397,55748.08154755,-0.10073326,1.07975,0.001664,1.038826,0.002584,0.989166,0.001524,0.986891,0.001776,
398,55748.10198147,-0.06857635,1.074246,0.001663,1.030035,0.002583,0.984182,0.001524,0.981084,0.001776,
399,55748.12241549,-0.03641927,1.030412,0.001663,0.961985,0.002583,0.944079,0.001524,0.93436,0.001776,
400,55748.14284961,-0.00426204,0.96087,0.001663,0.853867,0.002582,0.880416,0.001523,0.860188,0.001774,
401,55748.16328353,0.02789488,1.001681,0.001662,0.917562,0.002582,0.917863,0.001523,0.903817,0.001774,
402,55748.18371755,0.06005195,1.070993,0.001662,1.025882,0.002582,0.981433,0.001523,0.977881,0.001774,
403,55748.20415167,0.09220918,1.083072,0.001662,1.044393,0.002582,0.992561,0.001523,0.990846,0.001774,
404,55748.22458558,0.12436609,1.091855,0.001662,1.058159,0.002582,1.000669,0.001523,1.000293,0.001774,
405,55748.2450197,0.15652332,1.095187,0.001662,1.063313,0.002582,1.003782,0.001524,1.003919,0.001776,
406,55748.26545372,0.18868039,1.101889,0.001662,1.074191,0.002582,1.009984,0.001524,1.011145,0.001776,
407,55748.28588764,0.22083731,1.109103,0.001662,1.085274,0.002582,1.016656,0.001524,1.018919,0.001776,
408,55748.30632175,0.25299453,1.108763,0.001662,1.085468,0.002582,1.016404,0.001524,1.018625,0.001776,
409,55748.32675577,0.2851516,1.113909,0.001663,1.093204,0.002582,1.021182,0.001524,1.024192,0.001776,
410,55748.34718969,0.31730852,1.113452,0.001663,1.092207,0.002583,1.020823,0.001524,1.023774,0.001776,
411,55748.3676238,0.34946573,1.111014,0.001663,1.088774,0.002583,1.018647,0.001524,1.021238,0.001776,
412,55748.38805782,0.38162281,1.111216,0.001663,1.089024,0.002583,1.018893,0.001525,1.021525,0.001777,
413,55748.40849173,0.41377971,1.102332,0.001663,1.075351,0.002583,1.010806,0.001525,1.012103,0.001777,
414,55748.42892585,0.44593694,1.092371,0.001663,1.059748,0.002583,1.001731,0.001525,1.00153,0.001777,
415,55748.44935986,0.478094,1.02019,0.001663,0.947845,0.002583,0.935594,0.001525,0.924475,0.001777,
416,55748.46979388,-0.48974892,0.987645,0.001663,0.897487,0.002583,0.905801,0.001525,0.889763,0.001777,
417,55748.49022789,-0.45759186,1.057857,0.001663,1.006143,0.002583,0.970252,0.001525,0.964854,0.001777,
418,55748.51066191,-0.42543479,1.08418,0.001663,1.047514,0.002583,0.994453,0.001526,0.99305,0.001778,
419,55748.53109592,-0.39327773,1.087113,0.001663,1.052243,0.002583,0.997202,0.001526,0.996253,0.001778,
420,55748.55152994,-0.36112066,1.090368,0.001663,1.056977,0.002583,1.000246,0.001526,0.9998,0.001778,
421,55748.57196395,-0.3289636,1.087744,0.001663,1.053332,0.002583,0.997898,0.001526,0.997064,0.001778,
422,55748.59239806,-0.29680638,1.086735,0.001664,1.051075,0.002584,0.997031,0.001526,0.996054,0.001778,
423,55748.63326599,-0.2324924,1.086633,0.001664,1.051468,0.002584,0.997054,0.001527,0.996081,0.001779,
424,55748.6537001,-0.20033519,1.085852,0.001664,1.050452,0.002584,0.996395,0.001527,0.995313,0.001779,
425,55748.67413401,-0.16817829,1.081813,0.001664,1.044277,0.002584,0.992747,0.001527,0.991063,0.001779,
426,55748.69456812,-0.13602107,1.081876,0.001664,1.04399,0.002584,0.992863,0.001527,0.991198,0.001779,
427,55748.71500213,-0.10386401,1.074678,0.001664,1.03366,0.002584,0.986315,0.001527,0.983569,0.001779,
428,55748.73543605,-0.07170709,1.073758,0.001664,1.032087,0.002584,0.985528,0.001527,0.982652,0.001779,
429,55748.75587016,-0.03954988,1.03402,0.001664,0.970084,0.002584,0.949111,0.001527,0.940223,0.001779,
430,55748.77630417,-0.00739282,0.960581,0.001664,0.85609,0.002584,0.881753,0.001527,0.861745,0.001779,
431,55748.79673808,0.02476408,0.991682,0.001664,0.904421,0.002584,0.910356,0.001527,0.89507,0.001779,
432,55748.81717219,0.0569213,1.070203,0.001664,1.026619,0.002584,0.982495,0.001527,0.979118,0.001779,
433,55748.8376062,0.08907836,1.077312,0.001664,1.037725,0.002584,0.989079,0.001527,0.986789,0.001779,
434,55748.85804011,0.12123526,1.085758,0.001664,1.050676,0.002584,0.996891,0.001528,0.995891,0.00178,
435,55748.87847422,0.15339248,1.091953,0.001664,1.060849,0.002584,1.002638,0.001528,1.002587,0.00178,
436,55748.89890822,0.18554952,1.099484,0.001664,1.072255,0.002584,1.009612,0.001528,1.010712,0.00178,
437,55748.91934233,0.21770674,1.117858,0.001664,1.100816,0.002584,1.026544,0.001528,1.030439,0.00178,
438,55748.93977624,0.24986364,1.106606,0.001664,1.083331,0.002584,1.01627,0.001528,1.018469,0.00178,
439,55748.96021025,0.2820207,1.110754,0.001664,1.09007,0.002584,1.020139,0.001528,1.022977,0.00178,
