KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3
4751083,0.22,Detached,137971835,,,2053239386786316544
4372379,-1.0,Detached,138214751,,,2052465712861455232
5795648,0.16,Detached,138100436,,,2077379340674822016
10206340,0.61,SemiDetached,159644070,,,2129156580171854720
10208759,0.51,SemiDetached,63204858,,,2128465434035330944
6362386,0.32,Detached,137088037,,,2101722631190024832
11673686,0.39,Detached,28159019,,,2087219797940775040
11200405,0.23,Detached,27773815,,,2086804315686921728
4936180,-1.0,Detached,138971033,,,2076485162844678784
7025851,0.31,Detached,159044010,,,2102652096471986176
9071386,0.36,Detached,164458426,,,2107001760170220032
4346875,0.24,Detached,120573638,,,2100283748423706240
3862246,0.13,Detached,378012311,,,2052205437845950592
9635529,0.39,Detached,164781045,,,2107294608219217792
7199774,0.16,Detached,63004329,,,2125800492729411712
9528420,0.39,Detached,63362634,,,2128252678535759872
7943535,0.15,Detached,164727656,,,2106570137435239552
4947726,0.22,Detached,169560422,,,2073678968655796352
11287726,0.35,Detached,243272306,,,2131284169530582016
5481426,0.22,Detached,,,,2075050089707927680
8554498,0.12,Detached,159107668,,,2126945668448657664
8700558,0.17,Detached,272071974,,,2079754938624131456
7691527,0.18,Detached,271261426,,,2077988641915882240
3869825,-1.0,Detached,184416220,,,2073179137547204736
6227560,0.13,Detached,169819465,,,2076899575649378432
4049124,0.17,Detached,121988939,,,2100999977171956096
5211470,0.28,Detached,169814443,,,2073689104778839040
5738698,0.41,SemiDetached,172422394,,,2075087133820361088
10710755,0.22,Detached,48030811,,,2119726962292033792
6956216,0.37,Detached,270863269,,,2077752899748290048
7599004,0.18,Detached,158920088,,,2102755347486448512
10156064,0.32,Detached,272843045,,,2080376197054119936
7733731,0.44,SemiDetached,164460425,,,2105104832033224448
9970937,0.88,Ellipsoidal,268380746,,,2085563005720314112
8302455,0.29,Detached,63449090,,,2126367531492647168
2438061,0.3,Detached,,,,2051105784476572032
5649206,0.29,Detached,171505317,,,2073620625831023360
7362696,0.12,Detached,63007766,,,2125823651193239296
5310435,0.53,SemiDetached,172877901,,,2074292874115889408
2449090,0.24,Detached,137817773,,,2051829336143169664
11138155,0.13,Detached,26584326,,,2129671220332872192
11233911,0.33,Detached,405687413,,,2131940612331147648
9652632,0.38,Detached,275575743,,,2128081635759799552
9842890,0.51,SemiDetached,272364210,,,2080335102806607360
9842906,0.49,SemiDetached,272364205,,,2080335132867466496
11255761,0.18,Detached,27914795,,,2086800643492422656
9873869,0.22,Detached,123495505,,,2107501664301881856
10158418,0.13,Detached,273377879,,,2086324177004984704
7778437,0.32,Detached,268604331,,,2075972481191725696
10215869,0.24,Detached,271356100,,,2128556075025862784
12004679,0.24,Detached,243270936,,,2133634135115817472
6044064,0.54,SemiDetached,137557187,,,2053624769912312320
8316503,0.25,Detached,273137870,,,2078939616394641280
8736245,0.29,Detached,164527774,,,2106887209100717440
6965293,0.18,Detached,272375892,,,2077223759780704000
5530881,0.27,Detached,122707725,,,2101518431265323392
8454250,0.39,Detached,268482699,,,2079042386372226560
6591789,0.25,Detached,158387638,,,2102438653776051456
12504988,0.23,Detached,298961716,,,2133360253638905728
10483644,0.12,Detached,272599610,,,2086580225770950528
10157573,0.26,Detached,273129769,,,2086365511768898560
9451127,0.22,Detached,164784542,,,2107187199677530368
10227863,0.63,SemiDetached,274199583,,,2085584411837582976
3761175,0.91,Ellipsoidal,138889883,,,2052158811679784576
6889235,0.43,SemiDetached,274031155,,,2078449783965799296
4069213,0.42,SemiDetached,378011702,,,2052226981402293632
4157488,0.39,Detached,137217366,,,2052788041564792320
6603756,0.38,Detached,159574516,,,2101918412977930112
6372268,0.52,SemiDetached,377912676,,,2077510079479382400
8780968,0.47,SemiDetached,239289189,,,2082161219824399360
9848190,0.9,Ellipsoidal,273684561,,,2085542389876507648
5016163,0.4,Detached,,,,2053276465245468416
8374499,0.28,Detached,271350313,,,2079820153405652992
2860788,0.37,Detached,138037070,,,2052234574899303552
5961350,0.14,Detached,137410446,,,2053604669465240704
7289157,0.37,Detached,270782003,,,2077772381720058112
5462901,0.15,Detached,184162268,,,2076428606719468416
10486425,0.25,Detached,273375249,,,2086405987541512960
7369523,0.4,Detached,270704947,,,2078152091187852288
8432040,0.97,Ellipsoidal,63209318,,,2126366496398355072
8953426,0.4,Detached,63074282,,,2126611897949770112
9971475,0.23,Detached,268386729,,,2085516585712720512
6964043,0.4,Detached,272179963,,,2077220873562497408
8299947,0.25,Detached,,,,2126170650189408896
5110423,0.27,Detached,138727834,,,2076497497990676992
8845221,0.39,Detached,239275819,,,2082162044458031872
6042116,0.27,Detached,137341354,,,2101653151496100992
8908102,-1.0,Detached,268309348,,,2079213360430067968
12645761,0.36,Detached,416280178,,,2133278992861031808
9967884,0.09,Detached,273684056,,,2086296517415485696
5025294,0.18,Detached,184010917,,,2076390123811609728
8229048,0.2,Detached,159382357,,,2126868255957307008
3240706,0.21,Detached,137892652,,,2052304874926131584
7129465,0.24,Detached,271434183,,,2077907930888783744
8953059,0.3,Detached,63066501,,,2126657939999133824
2860594,0.52,SemiDetached,138037268,,,2052236048062761984
5730394,0.39,Detached,170242434,,,2073848396528601984
4851464,0.34,Detached,184246402,,,2076324939082636672
6694186,0.24,Detached,63370066,,,2125710637712631296
8848288,0.52,SemiDetached,185060864,,,2082133182277361152
3765771,0.17,Detached,184243123,,,2073174052305660800
5181455,0.14,Detached,122300631,,,2101157172975756160
7515679,0.85,Ellipsoidal,158555987,,,2102974833192340224
7511416,-1.0,Detached,158169905,,,2105569719294261760
4671584,0.2,Detached,184297393,,,2076308038394390784
9266285,0.25,Detached,164721312,,,2107203009456314496
7838906,0.19,Detached,272942353,,,2078754176885806080
4445630,0.3,Detached,120424486,,,2100323880597959040
7376983,0.13,Detached,271958892,,,2078000289864478976
10338279,0.05,Detached,159726150,,,2129136063111175808
8937019,0.05,Detached,164785455,,,2107127894771312896
6124941,0.04,Detached,137557473,,,2053630026952296192
11858541,0.19,Detached,299030033,,,2132726144671364224
10679505,-1.0,Detached,27987806,,,2086614654229706752
8264510,-1.0,Detached,185058177,,,2076065561722736128
9936698,0.27,Detached,164656622,,,2107365496659288960
11724210,0.17,Detached,27991950,,,2087237287047575680
9468296,0.12,Detached,275575361,,,2128051914585820800
6449358,0.31,Detached,138430438,,,2077707544892676736
8381592,0.17,Detached,272939887,,,2078944667276150912
10555365,0.23,Detached,268383295,,,2085718071219299072
8488876,0.18,Detached,159047480,,,2126929205831664896
8180020,0.24,Detached,272489351,,,2078831039621893504
7591456,-1.0,Detached,352010858,,,2105755120142342144
6756669,0.16,Detached,164673833,,,2104882558885158784
7750740,0.17,Detached,159577379,,,2126086400111993088
7376500,0.2,Detached,271958817,,,2078002454527933184
8618226,0.22,Detached,159047881,,,2127144267734388736
11826400,0.25,Detached,28226273,,,2087256287983084032
11404644,0.29,Detached,26748546,,,2129788863777153664
5282049,0.21,Detached,138426260,,,2077290555100531328
5266937,0.56,SemiDetached,121946741,,,2101279321845257472
9649222,0.18,Detached,63068272,,,2126819843086825728
12106934,0.29,Detached,,,,2133116879316146176
3439031,0.33,Detached,122304494,,,2052871260847605120
3838496,0.36,Detached,121394270,,,2099636612812959872
6233903,0.36,Detached,171967763,,,2075355208493966208
10095512,0.24,Detached,268058937,,,2085569396631895552
8379547,0.34,Detached,272490164,,,2079678831803161728
5384802,0.17,Detached,169459899,,,2073739128253659520
6231401,0.15,Detached,171091151,,,2075341189719889792
2696703,0.06,Detached,121083955,,,2099159459124234112
12071006,0.53,SemiDetached,27766676,,,2135355141394640128
8509346,0.2,Detached,272607205,,,2079689689482141568
6546508,0.2,Detached,170250178,,,2078413770658702208
6290382,0.13,Detached,138220675,,,2077609688358995840
11455484,0.3,Detached,26583439,,,2129761101110003200
10963242,0.21,Detached,48450382,,,2131593269736776576
12301181,0.16,Detached,399955825,,,2133011639737119872
9418619,0.07,Detached,273042650,,,2080258411869318784
5728283,0.36,Detached,169556621,,,2073856642865441664
10385682,0.34,Detached,123445947,,,2119570728560939264
5359678,0.27,Detached,122707274,,,2101510803402761344
8219268,0.52,SemiDetached,352011875,,,2105909326647414400
10973583,0.12,Detached,417659127,,,2129512443981647232
6443538,0.97,Ellipsoidal,137408871,,,2101689577121535872
8429817,0.04,Detached,159763790,,,2126235658815015552
10593759,0.19,Detached,158984684,,,2127940314153495680
9029486,0.2,Detached,271043446,,,2079945222854569728
4073730,0.33,Detached,184087492,,,2076196231806961920
4073707,0.31,Detached,184087486,,,2076196231806955520
9715925,0.11,Detached,270854718,,,2128124722870854784
3230578,0.26,Detached,122304820,,,2052821679745091840
8460600,0.16,Detached,184949048,,,2082088682109910400
6182849,0.21,Detached,258349863,,,2104520510321672704
7763269,0.12,Detached,271432096,,,2078073647907007488
10352938,0.41,SemiDetached,272600043,,,2080570467013570432
9714358,0.13,Detached,270618498,,,2128179938970753664
5450814,0.11,Detached,137754621,,,2053515437223931008
7125636,0.14,Detached,270862963,,,2077758122428600320
8580438,0.23,Detached,274023086,,,2079102756433833856
9179531,0.28,Detached,239234728,,,2085196146795274368
5511076,-1.0,Detached,258203378,,,2104343415931306496
7455553,0.15,Detached,271262320,,,2077980223779799296
3965556,-1.0,Detached,377873994,,,2052221823137345920
8604993,0.18,Detached,123417661,,,2105425030434678400
2973509,0.24,Detached,121084276,,,2099214370287604224
3764714,-1.0,Detached,184167717,,,2073163400786143232
10965963,0.22,Detached,399826900,,,2131161196027163264
9489411,0.66,SemiDetached,269271612,,,2085281801317731584
5263802,0.19,Detached,121598562,,,2102057256382053632
8323764,0.16,Detached,268483195,,,2079036991895439872
5597970,0.14,Detached,237188863,,,2103598363664269312
6881709,-1.0,Detached,272709670,,,2077161980969729152
10487119,0.2,Detached,273376669,,,2086408049125651712
11700133,-1.0,Detached,267570979,,,2132234353734306176
7960547,0.17,Detached,63076696,,,2125945009788858880
11973705,0.99,Ellipsoidal,351193224,,,2135310787271638144
6191945,0.08,Detached,121218683,,,2102362237717459584
10295951,0.36,Detached,268704157,,,2085671857370694784
8043714,0.12,Detached,272609383,,,2078819013713444096
11198723,0.17,Detached,27643412,,,2134759725788065920
8746310,0.12,Detached,158843660,,,2127163818425743744
8938628,0.14,Detached,352013134,,,2106386553354297600
10096019,-1.0,Detached,268381466,,,2085660789233176576
5034333,-1.0,Detached,169458450,,,2073660483116074496
3542573,0.25,Detached,122606463,,,2052845555465143296
8242350,-1.0,Detached,271349889,,,2078316158940307456
3862171,-1.0,Detached,378012248,,,2052217257595949696
7270230,0.07,Detached,158631060,,,2102586091413278336
6766748,0.25,Detached,158723558,,,2102489403109000576
9913481,0.36,Detached,269031095,,,2085591730459439488
8869680,0.35,Detached,164785549,,,2107123604100617728
7362852,0.31,Detached,63007874,,,2125824269668584960
10809677,0.17,Detached,27905702,,,2086656126433706496
3230227,-1.0,Detached,122224576,,,2052868095451251200
5988465,0.76,OverContact,171507458,,,2075322218839831808
9944421,0.12,Detached,158786524,,,2130768807814876160
7128918,0.16,Detached,271346470,,,2077954453975778176
2019076,0.16,Detached,137637647,,,2051819646696567168
9898364,0.11,Detached,271253816,,,2128516355167745152
8128965,0.29,Detached,184998731,,,2076056490749514240
10794242,0.21,Detached,290035592,,,2129407646779845248
6762188,0.18,Detached,158278417,,,2105454270572746496
12557713,0.09,Detached,417679445,,,2136217918722893056
5990753,0.15,Detached,171972482,,,2075134305430373504
6468938,0.16,Detached,171093001,,,2075401353624216320
7938468,0.55,SemiDetached,351803550,,,2105276184048745600
3003991,0.13,Detached,378014585,,,2052111670117299072
7972785,0.25,Detached,272175933,,,2079550669978550400
4753988,0.16,Detached,138424731,,,2052501928026382464
10068383,0.19,Detached,158983308,,,2127799679744414848
5736461,0.24,Detached,171882235,,,2075117507830235520
3248332,0.2,Detached,378082806,,,2052108062345236224
3335816,0.16,Detached,394179202,,,2051381727529762560
10923260,0.15,Detached,26817167,,,2128909945971090560
9761573,0.1,Detached,158487647,,,2130434418840991872
11656840,0.1,Detached,299154243,,,2132678144116475648
10020423,0.15,Detached,271548206,,,2080506523540902912
9762519,0.12,Detached,158625549,,,2130402189406571776
8456998,-1.0,Detached,269266155,,,2076122427088507904
8285254,0.28,Detached,352012107,,,2105915824938182656
3347485,0.28,Detached,137815555,,,2052309032453962880
8543278,0.09,Detached,164652566,,,2106680226037610624
11403032,-1.0,Detached,26541137,,,2129759593581468928
7970760,0.25,Detached,271668967,,,2078104709111206272
6866228,0.12,Detached,63371563,,,2125736583615734784
6927629,0.21,Detached,164645583,,,2104911008748830336
8364119,0.14,Detached,159720778,,,2126231771863112960
8707639,-1.0,Detached,273580285,,,2079286306152627584
6949550,0.15,Detached,63123000,,,2125731773252011136
9724993,0.12,Detached,273131564,,,2080271498631993216
5077629,0.12,Detached,237191790,,,2103517446480099584
7708193,0.24,Detached,268486560,,,2078598900923795072
5731312,0.08,Detached,170648886,,,2073820874376609536
9579499,0.05,Detached,158560188,,,2130368654301772544
3348093,0.12,Detached,137892993,,,2052307859917270528
9576197,0.34,Detached,158111653,,,2106540588060369024
6305192,0.22,Detached,169176556,,,2076942628402548608
10925104,0.13,Detached,27011135,,,2128939873302216320
11071207,0.16,Detached,267667898,,,2131790494633826304
2166200,0.11,Detached,137818265,,,2051824384038774656
2452440,0.18,Detached,138209345,,,2052028588272433408
10601579,0.2,Detached,63291675,,,2128503607704982016
3654950,0.26,Detached,138365847,,,2052282090116043776
6220470,0.33,Detached,184424290,,,2077020556286913280
8012437,0.98,Ellipsoidal,164778191,,,2106570717251750016
3945892,1.0,Ellipsoidal,121867709,,,2099494333436303104
12013615,0.27,Detached,26542730,,,2130109341356434176
12470530,0.13,Detached,27778647,,,2135511104546240768
8906676,0.95,Ellipsoidal,274129522,,,2079397730483746304
9532123,0.15,Detached,270855171,,,2128112319005217408
5965819,0.28,Detached,138219758,,,2077389820395188736
3970233,0.25,Detached,184014555,,,2076170187124735360
8013439,0.1,Detached,164884235,,,2105835281411929728
9098810,0.12,Detached,271545183,,,2079986969936160256
9892471,0.1,Detached,63290079,,,2128340261509506304
9411317,0.08,Detached,271164563,,,2080061152611774080
10221886,-1.0,Detached,272839847,,,2080380281558164096
11495766,0.1,Detached,48528143,,,2132024347013937408
11100657,0.06,Detached,416526896,,,2086882282232133504
2438502,0.3,Detached,122374527,,,2051104586182512128
6228703,0.21,Detached,170246850,,,2073900241063246976
2445134,0.16,Detached,351055919,,,2051806555638910720
5817566,0.47,SemiDetached,170735592,,,2073828875886603776
5707897,-1.0,Detached,137755562,,,2053559108452230272
11599264,0.06,Detached,48504349,,,2132031596918735104
9821151,0.13,Detached,158324531,,,2130534886716426624
9821078,0.95,Ellipsoidal,158321843,,,2130535195954075648
1026032,0.15,Detached,122784830,,,2050236727912831872
9851142,0.26,Detached,268380299,,,2085508889131161344
10383696,0.13,Detached,123205888,,,2119794650975275776
4669402,-1.0,Detached,184089281,,,2076274743811198848
8701327,0.24,Detached,272273398,,,2079757618683859712
2436378,0.09,Detached,,,,2051287203888386688
7186665,0.3,Detached,158388692,,,2105574426577517824
7816680,0.18,Detached,159179916,,,2102821283823443328
3869326,0.14,Detached,184300288,,,2073175598494019584
10031808,0.28,Detached,268381049,,,2085564345750116608
9786821,0.36,Detached,273379486,,,2080286930452658944
9701423,-1.0,Detached,158491132,,,2130417548209468800
11391181,0.12,Detached,48504662,,,2131995622272432384
12367310,0.14,Detached,27778224,,,2135486743492388224
4948863,0.1,Detached,169931738,,,2073665259120108928
4248941,-1.0,Detached,121327450,,,2099662180757621376
7898576,0.3,Detached,271047206,,,2078288533708224000
8590780,0.19,Detached,185109870,,,2082083223217274496
9048145,0.15,Detached,268712987,,,2079230265421846144
8222813,0.12,Detached,158494681,,,2106043093408840960
11671660,0.76,OverContact,351192151,,,2134895206236197120
7914906,-1.0,Detached,268299560,,,2078992358582151808
10159014,-1.0,Detached,273593308,,,2086322390296072576
5284133,0.15,Detached,377909456,,,2076540890034975616
9775253,0.11,Detached,270697689,,,2128175953241228288
5090937,-1.0,Detached,121947161,,,2101267364655453312
4940201,0.15,Detached,184296343,,,2076331952772892288
4839180,0.22,Detached,137897115,,,2053290861976304640
11911561,0.03,Detached,267747030,,,2133054383251004672
11124509,0.09,Detached,267667876,,,2131790941310427648
5652260,0.15,Detached,172374737,,,2075066724134652672
8589754,0.26,Detached,184948560,,,2082092019310142720
9966115,0.14,Detached,273130396,,,2080309917118309248
7950775,0.12,Detached,158726127,,,2102969580454252672
9880467,0.14,Detached,,,,2130549558324652288
9934208,0.13,Detached,123493411,,,2107507711615837568
